soeknads_aar,fylkesnr,saksbehandlende_kommune,orgnr,komnr,gardsnr,bruksnr,festenr,miljoetema,tiltak,tiltaksklasse,sats,enhet,antall,beloep,aktivitetsomraade,satskode
2021,34,3434,997811135,3434,132,1,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,110,DEKAR,29,3190,Regionalt prioriterte kulturlandskap,1.1.82.113
2021,34,3434,997811135,3434,132,1,0,Kulturlandskap,Beiting av verdifulle jordbrukslandskap i innmark,Beiting av verdifulle jordbrukslandskap i innmark,75,DEKAR,18,1350,Regionalt prioriterte kulturlandskap,1.1.84.000
2021,34,3434,997811135,3434,132,1,0,Biologisk mangfold,Skjoetsel av biologisk verdifulle arealer,Beiting,130,DEKAR,49,6370,Prioriterte naturverdier,2.4.94.303
2021,34,3434,997811135,3434,132,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,Ikke klassifisert,0,DEKAR,0,0,Avrenning,5.21.111.500
2021,34,3434,997811135,3434,132,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 1, andre omraader",70,DEKAR,15,1050,Avrenning,5.21.111.516
2021,34,3434,997811135,3434,132,1,0,Utslipp til luft,Spredning av husdyrgjoedsel om vaaren og eller i vekstsesongen,Spredning av husdyrgjoedsel om vaaren og eller i vekstsesongen,60,DEKAR,9,540,Miljoevennlig spredning av husdyrgjoedsel,6.13.125.000
2021,34,3434,997811135,3434,132,1,0,Utslipp til luft,Spredning av husdyrgjoedsel med rask nedmoldning,Spredning av husdyrgjoedsel med rask nedmoldning,70,DEKAR,1,70,Miljoevennlig spredning av husdyrgjoedsel,6.13.127.000
2021,34,3414,997810899,3414,17,2,0,Avrenning til vann,Ingen jordarbeiding om hoesten,Ikke klassifisert,0,DEKAR,0,0,Avrenning,5.21.111.500
2021,34,3414,997810899,3414,17,2,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 1, andre omraader",70,DEKAR,22,1540,Avrenning,5.21.111.516
2021,34,3439,997802128,3439,182,34,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,110,DEKAR,87,9570,Regionalt prioriterte kulturlandskap,1.1.82.112
2021,34,3439,997802128,3439,182,34,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,110,DEKAR,12,1320,Regionalt prioriterte kulturlandskap,1.1.82.113
2021,34,3439,997802128,3439,182,34,0,Kulturminner og kulturmiljoeer,Skjoetsel av kulturhistoriske omraader,Slaatt/rydding,110,DEKAR,53,5830,Nyere tids kulturminner,3.9.109.308
2021,34,3439,997802128,3439,182,34,0,Utslipp til luft,Spredning av husdyrgjoedsel om vaaren og eller i vekstsesongen,Spredning av husdyrgjoedsel om vaaren og eller i vekstsesongen,60,DEKAR,110,6600,Miljoevennlig spredning av husdyrgjoedsel,6.13.125.000
2021,34,3440,997799410,3440,122,6,0,Kulturminner og kulturmiljoeer,Drift av seter,Levering til meieri,60000,ANDEL,1,60000,Setring,3.6.100.312
2021,34,3440,997799410,3440,122,6,0,Kulturminner og kulturmiljoeer,Skjoetsel av kulturhistoriske omraader,Slaatt/rydding,110,DEKAR,60,6600,Nyere tids kulturminner,3.9.109.308
2021,34,3413,997795016,3413,61,1,0,Kulturminner og kulturmiljoeer,Skjoetsel av automatisk fredete kulturminner,Beiting,250,DEKAR,10,2500,Automatisk fredede kulturminner,3.8.102.303
2021,34,3431,997793498,3431,23,10,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,110,DEKAR,56,6160,Regionalt prioriterte kulturlandskap,1.1.82.112
2021,34,3431,997793498,3431,23,10,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,110,DEKAR,38,4180,Regionalt prioriterte kulturlandskap,1.1.82.113
2021,34,3431,997793498,3431,23,10,0,Kulturminner og kulturmiljoeer,Skjoetsel av kulturhistoriske omraader,Beiting,110,DEKAR,15,1650,Nyere tids kulturminner,3.9.109.303
2021,34,3438,997789849,3438,76,1,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,110,DEKAR,99,10890,Regionalt prioriterte kulturlandskap,1.1.82.112
2021,34,3438,997789849,3438,76,1,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,110,DEKAR,39,4290,Regionalt prioriterte kulturlandskap,1.1.82.113
2021,34,3438,997789849,3438,76,1,0,Kulturlandskap,Drift av bratt areal,Ikke klassifisert,0,DEKAR,0,0,Regionalt prioriterte kulturlandskap,1.1.82.500
2021,34,3438,997789849,3438,76,1,0,Kulturminner og kulturmiljoeer,Drift av seter,Levering til meieri,60000,ANDEL,1,60000,Setring,3.6.100.312
2021,34,3438,997789849,3438,76,1,0,Kulturminner og kulturmiljoeer,Skjoetsel av kulturhistoriske omraader,Beiting,110,DEKAR,46,5060,Nyere tids kulturminner,3.9.109.303
2021,34,3438,997789849,3438,76,1,0,Kulturminner og kulturmiljoeer,Skjoetsel av kulturhistoriske omraader,Slaatt/rydding,110,DEKAR,21,2310,Nyere tids kulturminner,3.9.109.308
2021,34,3438,997789849,3438,76,1,0,Utslipp til luft,Spredning av husdyrgjoedsel om vaaren og eller i vekstsesongen,Spredning av husdyrgjoedsel om vaaren og eller i vekstsesongen,60,DEKAR,112,6720,Miljoevennlig spredning av husdyrgjoedsel,6.13.125.000
2021,34,3427,997776690,3427,160,4,0,Utslipp til luft,Spredning av husdyrgjoedsel om vaaren og eller i vekstsesongen,Spredning av husdyrgjoedsel om vaaren og eller i vekstsesongen,60,DEKAR,71,4260,Miljoevennlig spredning av husdyrgjoedsel,6.13.125.000
2021,34,3436,997775821,3436,227,1,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,110,DEKAR,11,1210,Regionalt prioriterte kulturlandskap,1.1.82.112
2021,34,3436,997775821,3436,227,1,0,Kulturminner og kulturmiljoeer,Skjoetsel av enkeltstaaende automatisk fredete kulturminner,Slaatt,1000,ANTALL,0,0,Automatisk fredede kulturminner,3.8.103.304
2021,34,3436,997775821,3436,227,1,0,Kulturminner og kulturmiljoeer,Skjoetsel av kulturhistoriske omraader,Slaatt/rydding,110,DEKAR,20,2200,Nyere tids kulturminner,3.9.109.308
2021,34,3438,997772628,3438,127,1,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,110,DEKAR,10,1100,Regionalt prioriterte kulturlandskap,1.1.82.112
2021,34,3438,997772628,3438,127,1,0,Kulturminner og kulturmiljoeer,Skjoetsel av kulturhistoriske omraader,Beiting,110,DEKAR,20,2200,Nyere tids kulturminner,3.9.109.303
2021,34,3438,997772628,3438,127,1,0,Utslipp til luft,Nedfelling eller nedlegging av husdyrgjoedsel,Nedfelling eller nedlegging av husdyrgjoedsel,80,DEKAR,266,21280,Miljoevennlig spredning av husdyrgjoedsel,6.13.126.000
2021,34,3438,997772628,3438,127,1,0,Utslipp til luft,Spredning av husdyrgjoedsel med tilfoerselsslange,Spredning av husdyrgjoedsel med tilfoerselsslange,60,DEKAR,266,15960,Miljoevennlig spredning av husdyrgjoedsel,6.13.128.000
2021,34,3434,997772407,3434,27,1,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,110,DEKAR,32,3520,Regionalt prioriterte kulturlandskap,1.1.82.112
2021,34,3434,997772407,3434,27,1,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,110,DEKAR,6,660,Regionalt prioriterte kulturlandskap,1.1.82.113
2021,34,3434,997772407,3434,27,1,0,Biologisk mangfold,Skjoetsel av biologisk verdifulle arealer,Beiting,130,DEKAR,56,7280,Prioriterte naturverdier,2.4.94.303
2021,34,3434,997772407,3434,27,1,0,Miljoeavtale,Miljoeavtale,Trinn 1,50,DEKAR,0,0,Miljoeavtale,21.22.132.520
2021,34,3434,997772407,3434,27,1,0,Klimaraadgivning,Klimaraadgivning,En-til-en raadgiving - hoey sats,6000,ANTALL,1,6000,Klimaraadgivning,22.23.139.530
2021,34,3434,997772407,3434,27,1,0,Kulturminner og kulturmiljoeer,Skjoetsel av kulturhistoriske omraader,Beiting,110,DEKAR,54,5940,Nyere tids kulturminner,3.9.109.303
2021,34,3434,997772407,3434,27,1,0,Utslipp til luft,Spredning av husdyrgjoedsel om vaaren og eller i vekstsesongen,Spredning av husdyrgjoedsel om vaaren og eller i vekstsesongen,60,DEKAR,180,10800,Miljoevennlig spredning av husdyrgjoedsel,6.13.125.000
2021,34,3434,997772407,3434,27,1,0,Utslipp til luft,Spredning av husdyrgjoedsel med tilfoerselsslange,Spredning av husdyrgjoedsel med tilfoerselsslange,60,DEKAR,172,10320,Miljoevennlig spredning av husdyrgjoedsel,6.13.128.000
2021,34,3440,997768876,3440,36,1,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,110,DEKAR,36,3960,Regionalt prioriterte kulturlandskap,1.1.82.112
2021,34,3440,997768876,3440,36,1,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,110,DEKAR,10,1100,Regionalt prioriterte kulturlandskap,1.1.82.113
2021,34,3440,997768876,3440,36,1,0,Biologisk mangfold,Skjoetsel av biologisk verdifulle arealer,Beiting,130,DEKAR,21,2730,Prioriterte naturverdier,2.4.94.303
2021,34,3440,997768876,3440,36,1,0,Kulturminner og kulturmiljoeer,Skjoetsel av kulturhistoriske omraader,Slaatt/rydding,110,DEKAR,34,3740,Nyere tids kulturminner,3.9.109.308
2021,34,3440,997768876,3440,36,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,Ikke klassifisert,0,DEKAR,0,0,Avrenning,5.21.111.500
2021,34,3440,997768876,3440,36,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 1, prioriterte omraader",90,DEKAR,21,1890,Avrenning,5.21.111.512
2021,34,3440,997768876,3440,36,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 2, prioriterte omraader",145,DEKAR,1,145,Avrenning,5.21.111.513
2021,34,3440,997768876,3440,36,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 1, med draag, prioriterte omraader",120,DEKAR,7,840,Avrenning,5.21.111.526
2021,34,3440,997768876,3440,36,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 2, med draag, prioriterte omraader",175,DEKAR,1,175,Avrenning,5.21.111.527
2021,34,3440,997768876,3440,36,1,0,Utslipp til luft,Spredning av husdyrgjoedsel med rask nedmoldning,Spredning av husdyrgjoedsel med rask nedmoldning,70,DEKAR,30,2100,Miljoevennlig spredning av husdyrgjoedsel,6.13.127.000
2021,34,3432,997766628,3432,133,3,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,110,DEKAR,42,4620,Regionalt prioriterte kulturlandskap,1.1.82.112
2021,34,3432,997766628,3432,133,3,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,110,DEKAR,1,110,Regionalt prioriterte kulturlandskap,1.1.82.113
2021,34,3432,997766628,3432,133,3,0,Kulturminner og kulturmiljoeer,Skjoetsel av kulturhistoriske omraader,Beiting,110,DEKAR,11,1210,Nyere tids kulturminner,3.9.109.303
2021,34,3432,997766628,3432,133,3,0,Utslipp til luft,Spredning av husdyrgjoedsel med rask nedmoldning,Spredning av husdyrgjoedsel med rask nedmoldning,70,DEKAR,23,1610,Miljoevennlig spredning av husdyrgjoedsel,6.13.127.000
2021,34,3443,997762789,3443,88,9,0,Avrenning til vann,Ingen jordarbeiding om hoesten,Ikke klassifisert,0,DEKAR,0,0,Avrenning,5.21.111.500
2021,34,3443,997762789,3443,88,9,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 1, prioriterte omraader",90,DEKAR,94,8460,Avrenning,5.21.111.512
2021,34,3443,997762789,3443,88,9,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 1, med draag, prioriterte omraader",120,DEKAR,23,2760,Avrenning,5.21.111.526
2021,34,3441,997762606,3441,164,8,0,Kulturminner og kulturmiljoeer,Drift av seter,Levering til meieri,60000,ANDEL,1,60000,Setring,3.6.100.312
2021,34,3441,997762606,3441,164,8,0,Utslipp til luft,Spredning av husdyrgjoedsel om vaaren og eller i vekstsesongen,Spredning av husdyrgjoedsel om vaaren og eller i vekstsesongen,60,DEKAR,75,4500,Miljoevennlig spredning av husdyrgjoedsel,6.13.125.000
2021,34,3441,997762606,3441,164,8,0,Utslipp til luft,Spredning av husdyrgjoedsel med rask nedmoldning,Spredning av husdyrgjoedsel med rask nedmoldning,70,DEKAR,30,2100,Miljoevennlig spredning av husdyrgjoedsel,6.13.127.000
2021,34,3452,997761596,3452,44,6,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,110,DEKAR,33,3630,Regionalt prioriterte kulturlandskap,1.1.82.112
2021,34,3452,997761596,3452,44,6,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,110,DEKAR,2,220,Regionalt prioriterte kulturlandskap,1.1.82.113
2021,34,3452,997761596,3452,44,6,0,Kulturminner og kulturmiljoeer,Skjoetsel av kulturhistoriske omraader,Beiting,110,DEKAR,14,1540,Nyere tids kulturminner,3.9.109.303
2021,34,3452,997761596,3452,44,6,0,Utslipp til luft,Spredning av husdyrgjoedsel om vaaren og eller i vekstsesongen,Spredning av husdyrgjoedsel om vaaren og eller i vekstsesongen,60,DEKAR,138,8280,Miljoevennlig spredning av husdyrgjoedsel,6.13.125.000
2021,34,3443,997760808,3443,15,4,0,Biologisk mangfold,Soner for pollinerende insekter,Hoey sats,10,METER,2842,28420,Prioriterte naturverdier,2.4.97.309
2021,34,3441,997756487,3441,99,8,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,110,DEKAR,7,770,Regionalt prioriterte kulturlandskap,1.1.82.112
2021,34,3441,997756487,3441,99,8,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,110,DEKAR,3,330,Regionalt prioriterte kulturlandskap,1.1.82.113
2021,34,3441,997756487,3441,99,8,0,Biologisk mangfold,Slaatt av slaattemark,Ikke klassifisert,0,DEKAR,0,0,Utvalgte naturtyper,2.3.90.500
2021,34,3441,997756487,3441,99,8,0,Kulturminner og kulturmiljoeer,Skjoetsel av kulturhistoriske omraader,Slaatt/rydding,110,DEKAR,20,2200,Nyere tids kulturminner,3.9.109.308
2021,34,3431,997742214,3431,37,7,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,110,DEKAR,58,6380,Regionalt prioriterte kulturlandskap,1.1.82.112
2021,34,3431,997742214,3431,37,7,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,110,DEKAR,12,1320,Regionalt prioriterte kulturlandskap,1.1.82.113
2021,34,3431,997742214,3431,37,7,0,Kulturlandskap,Drift av bratt areal,Ikke klassifisert,0,DEKAR,0,0,Regionalt prioriterte kulturlandskap,1.1.82.500
2021,34,3431,997742214,3431,37,7,0,Kulturlandskap,Beiting av verdifulle jordbrukslandskap i innmark,Beiting av verdifulle jordbrukslandskap i innmark,75,DEKAR,17,1275,Regionalt prioriterte kulturlandskap,1.1.84.000
2021,34,3431,997742214,3431,37,7,0,Kulturminner og kulturmiljoeer,Skjoetsel av kulturhistoriske omraader,Slaatt/rydding,110,DEKAR,27,2970,Nyere tids kulturminner,3.9.109.308
2021,34,3454,997735013,3454,109,5,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,110,DEKAR,43,4730,Regionalt prioriterte kulturlandskap,1.1.82.112
2021,34,3454,997735013,3454,109,5,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,110,DEKAR,4,440,Regionalt prioriterte kulturlandskap,1.1.82.113
2021,34,3454,997735013,3454,109,5,0,Kulturminner og kulturmiljoeer,Skjoetsel av kulturhistoriske omraader,Beiting,110,DEKAR,48,5280,Nyere tids kulturminner,3.9.109.303
2021,34,3454,997735013,3454,109,5,0,Kulturminner og kulturmiljoeer,Skjoetsel av kulturhistoriske omraader,Slaatt/rydding,110,DEKAR,37,4070,Nyere tids kulturminner,3.9.109.308
2021,34,3454,997735013,3454,109,5,0,Utslipp til luft,Spredning av husdyrgjoedsel om vaaren og eller i vekstsesongen,Spredning av husdyrgjoedsel om vaaren og eller i vekstsesongen,60,DEKAR,74,4440,Miljoevennlig spredning av husdyrgjoedsel,6.13.125.000
2021,34,3454,997735013,3454,109,5,0,Utslipp til luft,Spredning av husdyrgjoedsel med rask nedmoldning,Spredning av husdyrgjoedsel med rask nedmoldning,70,DEKAR,2,140,Miljoevennlig spredning av husdyrgjoedsel,6.13.127.000
2021,34,3454,997735013,3454,109,5,0,Utslipp til luft,Spredning av husdyrgjoedsel med tilfoerselsslange,Spredning av husdyrgjoedsel med tilfoerselsslange,60,DEKAR,76,4560,Miljoevennlig spredning av husdyrgjoedsel,6.13.128.000
2021,34,3443,997734904,3443,177,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,Ikke klassifisert,0,DEKAR,0,0,Avrenning,5.21.111.500
2021,34,3443,997734904,3443,177,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 1, prioriterte omraader",90,DEKAR,201,18090,Avrenning,5.21.111.512
2021,34,3443,997734904,3443,177,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 1, med draag, prioriterte omraader",120,DEKAR,9,1080,Avrenning,5.21.111.526
2021,34,3443,997734904,3443,177,1,0,Avrenning til vann,"Grasdekt kantsone i aaker, korn",Prioriterte omraader,19,METER,1193,22667,Avrenning,5.21.122.505
2021,34,3454,997722892,3454,87,7,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,110,DEKAR,19,2090,Regionalt prioriterte kulturlandskap,1.1.82.112
2021,34,3454,997722892,3454,87,7,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,110,DEKAR,3,330,Regionalt prioriterte kulturlandskap,1.1.82.113
2021,34,3454,997722892,3454,87,7,0,Kulturminner og kulturmiljoeer,Drift av seter,Levering til meieri,60000,ANDEL,1,60000,Setring,3.6.100.312
2021,34,3454,997722892,3454,87,7,0,Kulturminner og kulturmiljoeer,Skjoetsel av kulturhistoriske omraader,Beiting,110,DEKAR,17,1870,Nyere tids kulturminner,3.9.109.303
2021,34,3454,997722892,3454,87,7,0,Kulturminner og kulturmiljoeer,Skjoetsel av kulturhistoriske omraader,Slaatt/rydding,110,DEKAR,16,1760,Nyere tids kulturminner,3.9.109.308
2021,34,3454,997722892,3454,87,7,0,Utslipp til luft,Spredning av husdyrgjoedsel om vaaren og eller i vekstsesongen,Spredning av husdyrgjoedsel om vaaren og eller i vekstsesongen,60,DEKAR,24,1440,Miljoevennlig spredning av husdyrgjoedsel,6.13.125.000
2021,34,3453,997721616,3453,43,32,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,110,DEKAR,10,1100,Regionalt prioriterte kulturlandskap,1.1.82.112
2021,34,3453,997721616,3453,43,32,0,Kulturminner og kulturmiljoeer,Drift av seter,Levering til meieri,60000,ANDEL,1,60000,Setring,3.6.100.312
2021,34,3453,997721616,3453,43,32,0,Kulturminner og kulturmiljoeer,Skjoetsel av kulturhistoriske omraader,Beiting,110,DEKAR,20,2200,Nyere tids kulturminner,3.9.109.303
2021,34,3453,997721616,3453,43,32,0,Utslipp til luft,Spredning av husdyrgjoedsel med rask nedmoldning,Spredning av husdyrgjoedsel med rask nedmoldning,70,DEKAR,14,980,Miljoevennlig spredning av husdyrgjoedsel,6.13.127.000
2021,34,3432,997717171,3432,70,1,1,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,110,DEKAR,4,440,Regionalt prioriterte kulturlandskap,1.1.82.112
2021,34,3432,997717171,3432,70,1,1,Kulturminner og kulturmiljoeer,Drift av seter,Levering til meieri,60000,ANDEL,1,60000,Setring,3.6.100.312
2021,34,3432,997717171,3432,70,1,1,Kulturminner og kulturmiljoeer,Skjoetsel av kulturhistoriske omraader,Beiting,110,DEKAR,35,3850,Nyere tids kulturminner,3.9.109.303
2021,34,3432,997717171,3432,70,1,1,Utslipp til luft,Spredning av husdyrgjoedsel med rask nedmoldning,Spredning av husdyrgjoedsel med rask nedmoldning,70,DEKAR,216,15120,Miljoevennlig spredning av husdyrgjoedsel,6.13.127.000
2021,34,3454,997711955,3454,98,2,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,110,DEKAR,17,1870,Regionalt prioriterte kulturlandskap,1.1.82.112
2021,34,3454,997711955,3454,98,2,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,110,DEKAR,2,220,Regionalt prioriterte kulturlandskap,1.1.82.113
2021,34,3454,997711955,3454,98,2,0,Kulturminner og kulturmiljoeer,Drift av seter,Levering til meieri,60000,ANDEL,1,60000,Setring,3.6.100.312
2021,34,3454,997711955,3454,98,2,0,Kulturminner og kulturmiljoeer,Skjoetsel av kulturhistoriske omraader,Beiting,110,DEKAR,24,2640,Nyere tids kulturminner,3.9.109.303
2021,34,3454,997711955,3454,98,2,0,Kulturminner og kulturmiljoeer,Skjoetsel av kulturhistoriske omraader,Slaatt/rydding,110,DEKAR,24,2640,Nyere tids kulturminner,3.9.109.308
2021,34,3453,997711602,3453,45,17,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,110,DEKAR,42,4620,Regionalt prioriterte kulturlandskap,1.1.82.112
2021,34,3453,997711602,3453,45,17,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,110,DEKAR,1,110,Regionalt prioriterte kulturlandskap,1.1.82.113
2021,34,3453,997711602,3453,45,17,0,Kulturminner og kulturmiljoeer,Drift av seter,Levering til meieri,60000,ANDEL,1,60000,Setring,3.6.100.312
2021,34,3453,997711602,3453,45,17,0,Kulturminner og kulturmiljoeer,Skjoetsel av kulturhistoriske omraader,Beiting,110,DEKAR,11,1210,Nyere tids kulturminner,3.9.109.303
2021,34,3453,997711602,3453,45,17,0,Kulturminner og kulturmiljoeer,Skjoetsel av kulturhistoriske omraader,Slaatt/rydding,110,DEKAR,42,4620,Nyere tids kulturminner,3.9.109.308
2021,34,3417,997705610,3417,62,24,0,Avrenning til vann,Ingen jordarbeiding om hoesten,Ikke klassifisert,0,DEKAR,0,0,Avrenning,5.21.111.500
2021,34,3417,997705610,3417,62,24,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 1, prioriterte omraader",90,DEKAR,230,20700,Avrenning,5.21.111.512
2021,34,3417,997705610,3417,62,24,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 1, med draag, prioriterte omraader",120,DEKAR,2,240,Avrenning,5.21.111.526
2021,34,3453,997700694,3453,121,1,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,110,DEKAR,44,4840,Regionalt prioriterte kulturlandskap,1.1.82.112
2021,34,3453,997700694,3453,121,1,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,110,DEKAR,3,330,Regionalt prioriterte kulturlandskap,1.1.82.113
2021,34,3453,997700694,3453,121,1,0,Kulturminner og kulturmiljoeer,Drift av seter,Levering til meieri,60000,ANDEL,1,60000,Setring,3.6.100.312
2021,34,3403,997698002,3403,153,1,0,Biologisk mangfold,Soner for pollinerende insekter,Hoey sats,10,METER,629,6290,Prioriterte naturverdier,2.4.97.309
2021,34,3403,997698002,3403,153,1,0,Utslipp til luft,Spredning av husdyrgjoedsel med rask nedmoldning,Spredning av husdyrgjoedsel med rask nedmoldning,70,DEKAR,228,15960,Miljoevennlig spredning av husdyrgjoedsel,6.13.127.000
2021,34,3413,997680588,3413,56,1,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,110,DEKAR,12,1320,Regionalt prioriterte kulturlandskap,1.1.82.112
2021,34,3413,997680588,3413,56,1,0,Klimaraadgivning,Klimaraadgivning,En-til-en raadgiving - hoey sats,6000,ANTALL,1,6000,Klimaraadgivning,22.23.139.530
2021,34,3413,997680588,3413,56,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 1, prioriterte omraader",90,DEKAR,51,4590,Avrenning,5.21.111.512
2021,34,3413,997680588,3413,56,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 1, med draag, prioriterte omraader",120,DEKAR,48,5760,Avrenning,5.21.111.526
2021,34,3413,997680588,3413,56,1,0,Utslipp til luft,Spredning av husdyrgjoedsel om vaaren og eller i vekstsesongen,Spredning av husdyrgjoedsel om vaaren og eller i vekstsesongen,60,DEKAR,192,11520,Miljoevennlig spredning av husdyrgjoedsel,6.13.125.000
2021,34,3413,997680588,3413,56,1,0,Utslipp til luft,Spredning av husdyrgjoedsel med rask nedmoldning,Spredning av husdyrgjoedsel med rask nedmoldning,70,DEKAR,179,12530,Miljoevennlig spredning av husdyrgjoedsel,6.13.127.000
2021,34,3411,997669703,3411,664,1,0,Kulturlandskap,Beiting av verdifulle jordbrukslandskap i innmark,Beiting av verdifulle jordbrukslandskap i innmark,75,DEKAR,69,5175,Regionalt prioriterte kulturlandskap,1.1.84.000
2021,34,3411,997669703,3411,664,1,0,Biologisk mangfold,Soner for pollinerende insekter,Hoey sats,10,METER,1496,14960,Prioriterte naturverdier,2.4.97.309
2021,34,3411,997669703,3411,664,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,Ikke klassifisert,0,DEKAR,0,0,Avrenning,5.21.111.500
2021,34,3411,997669703,3411,664,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 1, prioriterte omraader",90,DEKAR,24,2160,Avrenning,5.21.111.512
2021,34,3411,997669703,3411,664,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 1, med draag, prioriterte omraader",120,DEKAR,19,2280,Avrenning,5.21.111.526
2021,34,3411,997669703,3411,664,1,0,Utslipp til luft,Spredning av husdyrgjoedsel om vaaren og eller i vekstsesongen,Spredning av husdyrgjoedsel om vaaren og eller i vekstsesongen,60,DEKAR,93,5580,Miljoevennlig spredning av husdyrgjoedsel,6.13.125.000
2021,34,3411,997669703,3411,664,1,0,Utslipp til luft,Spredning av husdyrgjoedsel med rask nedmoldning,Spredning av husdyrgjoedsel med rask nedmoldning,70,DEKAR,28,1960,Miljoevennlig spredning av husdyrgjoedsel,6.13.127.000
2021,34,3411,997656431,3411,657,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,Ikke klassifisert,0,DEKAR,0,0,Avrenning,5.21.111.500
2021,34,3411,997656431,3411,657,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 1, prioriterte omraader",90,DEKAR,37,3330,Avrenning,5.21.111.512
2021,34,3411,997656431,3411,657,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 1, med draag, prioriterte omraader",120,DEKAR,76,9120,Avrenning,5.21.111.526
2021,34,3411,997656431,3411,657,1,0,Avrenning til vann,"Grasdekt kantsone i aaker, korn",Prioriterte omraader,19,METER,536,10184,Avrenning,5.21.122.505
2021,34,3411,997656431,3411,657,1,0,Utslipp til luft,Spredning av husdyrgjoedsel med rask nedmoldning,Spredning av husdyrgjoedsel med rask nedmoldning,70,DEKAR,592,41440,Miljoevennlig spredning av husdyrgjoedsel,6.13.127.000
