soeknads_aar,fylkesnr,saksbehandlende_kommune,orgnr,komnr,gardsnr,bruksnr,festenr,miljoetema,tiltak,tiltaksklasse,sats,enhet,antall_enhet,beloep
2017,10,1004,997421426,1004,107,2,0,Kulturlandskap,Beite i utmark,Sau/geit,72,ANTALL_DYR,0,0
2017,10,1004,997421426,1004,107,2,0,Biologisk mangfold,Beite av biologisk verdifulle arealer,Beite av biologisk verdifulle arealer,660,DEKAR,40,15000
2017,10,1004,997421426,1004,107,2,0,Kulturmiljøer og kulturminner,Skjøtsel av gravminne,Skjøtsel av gravminne,540,ANTALL,1,540
2017,10,1004,997421426,1004,107,2,0,Kulturmiljøer og kulturminner,Skjøtsel av andre automatisk fredede kulturminner,Beite,1570,DEKAR,0,0
2017,10,1004,997421426,1004,107,2,0,Kulturmiljøer og kulturminner,"Skjøtsel av bakkemurer, trerekker, skigarder",Bakkemurer/steingjerder,15,METER,196,2940
2017,10,1004,997421426,1004,107,2,0,Friluftsliv og tilgjengelighet,Vedlikehold av ferdselsårer i jordbrukslandskapet,Lav tilrettelegging,5,METER,273,1365
2017,15,1520,969845563,1520,128,4,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,130,DEKAR,100,13000
2017,15,1520,969845563,1520,128,4,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,40,DEKAR,70,4080
2017,15,1520,969845563,1520,128,4,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,0,0
2017,15,1520,969483378,1520,103,3,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,21,2730
2017,15,1520,969483378,1520,103,3,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,2,260
2017,4,437,997776690,437,160,4,0,Kulturmiljøer og kulturminner,Skjøtsel av stølsvoller og seterlandskap,Skjøtsel av stølsvoller og seterlandskap,180,DEKAR,30,5400
2017,4,437,997776690,437,160,4,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,52,DEKAR,26,1352
2017,11,1119,912993345,1119,39,1,0,Utslipp til luft,Nedlegging og nedfelling,Voksende kultur,80,DEKAR,118,9440
2017,11,1119,912993345,1119,39,1,0,Utslipp til luft,Bruk av tilførselsslanger,Bruk av tilførselsslanger,50,DEKAR,118,5900
2017,6,633,970229159,633,145,1,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Bygdenært,15,DEKAR,774,1905
2017,6,633,970229159,633,145,1,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Fjellområde,30,DEKAR,517,1980
2017,6,633,970229159,633,145,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,150,DEKAR,56,8400
2017,6,633,970229159,633,145,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,150,DEKAR,22,3300
2017,4,423,913156374,423,82,12,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2017,4,423,913156374,423,82,12,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,60,DEKAR,12,720
2017,4,423,913156374,423,82,12,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,105,DEKAR,172,18060
2017,18,1816,982917395,1816,10,8,0,Biologisk mangfold,Beite av biologisk verdifulle arealer,Beite av biologisk verdifulle arealer,250,DEKAR,43,10750
2017,18,1816,982917395,1816,10,8,0,Kulturmiljøer og kulturminner,Skjøtsel av gravminne,Skjøtsel av gravminne,1000,ANTALL,1,1000
2017,6,626,988505161,626,21,1,0,Plantevernmidler,Hypping/radrensing,Hypping/radrensing,100,DEKAR,608,60800
2017,6,626,988505161,626,21,1,0,Plantevernmidler,Flamming,Flamming,300,DEKAR,135,40500
2017,18,1866,969403811,1866,36,4,0,Kulturmiljøer og kulturminner,Skjøtsel av andre automatisk fredede kulturminner,Slått,1500,DEKAR,2,3000
2017,16,5021,980659038,1634,198,5,0,Biologisk mangfold,Beite av biologisk verdifulle arealer,Beite av biologisk verdifulle arealer,200,DEKAR,182,36400
2017,16,5021,980659038,1634,198,5,0,Kulturmiljøer og kulturminner,Skjøtsel av stølsvoller og seterlandskap,Skjøtsel av stølsvoller og seterlandskap,440,DEKAR,5,2200
2017,4,417,980043312,417,325,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2017,4,417,980043312,417,325,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,60,DEKAR,91,5460
2017,4,417,980043312,417,325,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,105,DEKAR,45,4725
2017,18,1813,984762151,1813,77,6,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,2456,"9332,8"
2017,18,1813,984762151,1813,77,6,0,Utslipp til luft,Bruk av tilførselsslanger,Bruk av tilførselsslanger,60,DEKAR,322,19320
2017,18,1813,984762151,1813,77,6,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,652,16300
2017,10,1046,971192151,1046,48,23,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Bygdenært,110,DEKAR,20,2200
2017,10,1046,971192151,1046,48,23,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Bygdenært,160,DEKAR,119,2080
2017,12,1242,984937725,1242,21,1,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Bygdenært,90,DYREENHETER,0,0
2017,12,1242,984937725,1242,21,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,209,DEKAR,0,0
2017,12,1242,984937725,1242,21,1,0,Kulturlandskap,Beite i utmark,Sau/geit,39,ANTALL_DYR,65,2535
2017,12,1242,984937725,1242,21,1,0,Biologisk mangfold,Skjøtsel av styvingstrær,Skjøtsel av styvingstrær,63,ANTALL,4,252
2017,12,1242,984937725,1242,21,1,0,Kulturmiljøer og kulturminner,"Skjøtsel av bakkemurer, trerekker, skigarder",Bakkemurer/steingjerder,5,METER,125,625
2017,6,619,979600356,619,19,1,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Fjellområde,60,DEKAR,165,9900
2017,6,619,979600356,619,19,1,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Bygdenært,15,DEKAR,555,540
2017,6,619,979600356,619,19,1,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Fjellområde,30,DEKAR,555,6630
2017,6,619,979600356,619,19,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,150,DEKAR,21,3150
2017,10,1037,970393668,1037,4,10,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Bygdenært,110,DEKAR,38,4180
2017,10,1037,970393668,1037,4,10,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Bygdenært,72,DYREENHETER,100,7200
2017,15,1548,969213494,1548,87,21,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,130,DEKAR,75,9750
2017,15,1548,969439824,1548,58,7,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,38,4940
2017,15,1548,969439824,1548,58,7,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,3,390
2017,15,1548,969439824,1548,58,7,0,Kulturmiljøer og kulturminner,Drift av enkeltseter med melkeproduksjon,4-6 uker,30000,ANTALL,1,30000
2017,15,1548,969439824,1548,58,7,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,168,7728
2017,18,1833,981426266,1833,160,2,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,180,DYREENHETER,65,11700
2017,18,1833,981426266,1833,160,2,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,292,7300
2017,18,1859,969124653,1859,33,3,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,1783,"6775,4"
2017,18,1859,969124653,1859,33,3,0,Kulturmiljøer og kulturminner,Skjøtsel av gravminne,Skjøtsel av gravminne,1000,ANTALL,4,4000
2017,18,1859,969124653,1859,33,3,0,Kulturmiljøer og kulturminner,Skjøtsel av gravfelt,Beite,1000,DEKAR,33,33000
2017,18,1859,969124653,1859,33,3,0,Kulturmiljøer og kulturminner,"Skjøtsel av bakkemurer, trerekker, skigarder",Bakkemurer/steingjerder,25,METER,959,23975
2017,18,1859,969124653,1859,33,3,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,219,5475
2017,15,1566,971214694,1566,103,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,16,2080
2017,15,1566,971214694,1566,103,1,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,200,9200
2017,15,1557,992490691,1557,17,3,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,30,3900
2017,15,1557,992490691,1557,17,3,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,2,260
2017,15,1557,992490691,1557,17,3,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,247,11362
2017,15,1511,983953247,1511,61,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,23,2990
2017,18,1871,969226219,1871,36,19,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,200,DEKAR,34,6800
2017,18,1871,969226219,1871,36,19,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,25,625
2017,15,1511,991670084,1511,28,1,0,Biologisk mangfold,Skjøtsel av kystlynghei,Verdifull,40,DEKAR,205,8200
2017,15,1525,969845784,1525,66,3,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,24,3120
2017,15,1525,969845784,1525,66,3,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,7,910
2017,15,1528,813030152,1528,58,3,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,13,1690
2017,15,1528,813030152,1528,58,3,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,1,130
2017,18,1822,990082812,1822,87,10,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,195,4875
2017,15,1543,983091512,1543,108,4,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,89,4094
2017,18,1824,996713326,1824,153,2,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,604,"2295,2"
2017,18,1824,996713326,1824,153,2,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,397,9925
2017,18,1828,969382229,1828,8,14,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,329,"1250,2"
2017,18,1828,969382229,1828,8,14,0,Kulturmiljøer og kulturminner,Skjøtsel av gravminne,Skjøtsel av gravminne,1000,ANTALL,1,1000
2017,18,1828,969382229,1828,8,14,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,157,3925
2017,18,1860,976013360,1860,36,20,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,141,"535,8"
2017,18,1860,976013360,1860,36,20,0,Avrenning til vassdrag og kyst,Ugjødsla randsone i eng,Ugjødsla randsone i eng,7,METER,219,1533
2017,18,1860,976013360,1860,36,20,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,61,1525
2017,19,1903,996301656,1903,97,54,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Bygdenært,80,DEKAR,86,6880
2017,19,1903,996301656,1903,97,54,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Bygdenært,60,DYREENHETER,210,9000
2017,19,1903,996301656,1903,97,54,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Øyer/holmer/veiløse områder,160,DYREENHETER,111,17760
2017,18,1860,869648132,1860,112,9,0,Kulturmiljøer og kulturminner,Skjøtsel av gravfelt,Beite,1000,DEKAR,2,2000
2017,18,1860,869648132,1860,112,9,0,Kulturmiljøer og kulturminner,"Skjøtsel av bakkemurer, trerekker, skigarder",Bakkemurer/steingjerder,25,METER,94,2350
2017,15,1534,990719357,1534,3,3,0,Utslipp til luft,Bruk av tilførselsslanger,Bruk av tilførselsslanger,70,DEKAR,474,33180
2017,15,1534,990719357,1534,3,3,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,570,26220
2017,18,1820,976320387,1820,6,1,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,398,"1512,4"
2017,18,1828,969384892,1828,18,1,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,289,7225
2017,18,1860,994385291,1860,34,3,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,180,DYREENHETER,0,0
2017,18,1860,994385291,1860,34,3,0,Biologisk mangfold,Skjøtsel av slåttemark,Skjøtsel av slåttemark,800,DEKAR,0,0
2017,18,1860,994385291,1860,34,3,0,Kulturmiljøer og kulturminner,Skjøtsel av gravminne,Skjøtsel av gravminne,1000,ANTALL,2,2000
2017,18,1860,994385291,1860,34,3,0,Kulturmiljøer og kulturminner,Skjøtsel av gravfelt,Beite,1000,DEKAR,2,2000
2017,18,1860,994385291,1860,34,3,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,121,3025
2017,15,1573,970281584,1573,59,13,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,132,6072
2017,15,1516,958337728,1516,28,8,0,Kulturmiljøer og kulturminner,Drift av fellesseter med melkeproduksjon,4-6 uker,30000,ANDEL,3,10000
2017,15,1516,958337728,1516,28,8,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,0,0
2017,15,1539,969262185,1539,90,12,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,130,DEKAR,173,22490
2017,15,1539,969262185,1539,90,12,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,40,DEKAR,27,2680
2017,5,542,969089203,617,12,3,0,Kulturmiljøer og kulturminner,Skjøtsel av stølsvoller og seterlandskap,Skjøtsel av stølsvoller og seterlandskap,41,DEKAR,35,1435
2017,18,1832,980963209,1832,130,4,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,708,"2690,4"
2017,18,1832,980963209,1832,130,4,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,149,3725
2017,15,1520,969594706,1520,128,7,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,130,DEKAR,28,3640
2017,18,1816,992184566,1816,10,1,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,302,7550
2017,11,1134,916760914,1134,68,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,54,DEKAR,20,1080
2017,11,1134,916760914,1134,68,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,56,DEKAR,14,784
2017,6,619,980406164,619,118,4,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Bygdenært,30,DYREENHETER,40,1200
2017,6,619,980406164,619,118,4,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Fjellområde,30,DEKAR,40,2250
2017,6,619,980406164,619,118,4,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,150,DEKAR,14,2100
2017,6,619,980406164,619,118,4,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,150,DEKAR,1,150
2017,16,5029,989166646,1657,87,4,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2017,16,5029,989166646,1657,87,4,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,75,DEKAR,0,0
2017,16,5029,989166646,1657,87,4,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,75,DEKAR,132,9900
2017,16,5029,989166646,1657,87,4,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,187,DEKAR,99,18513
2017,16,5029,989166646,1657,87,4,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 4,229,DEKAR,263,60227
2017,18,1811,969429527,1811,3,14,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,710,2698
2017,2,226,997926781,226,71,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2017,2,226,997926781,226,71,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,100,DEKAR,29,2900
2017,2,226,997926781,226,71,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,160,DEKAR,55,8800
2017,2,226,997926781,226,71,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 4,190,DEKAR,88,16720
2017,2,226,997926781,226,71,1,0,Avrenning til vassdrag og kyst,Stubb i flomutsatte og vassdragsnære områder,Stubb i flomutsatte og vassdragsnære områder,140,DEKAR,15,2100
2017,12,1231,969138956,1231,58,1,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,540,DEKAR,22,10000
2017,12,1231,969138956,1231,58,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,209,DEKAR,5,1045
2017,12,1231,969138956,1231,58,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,450,DEKAR,17,7650
2017,6,616,979565976,616,99,3,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Fjellområde,60,DEKAR,22,1320
2017,6,616,979565976,616,99,3,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Bygdenært,15,DEKAR,20,375
2017,6,616,979565976,616,99,3,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Fjellområde,30,DEKAR,15,720
2017,6,616,979565976,616,99,3,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,150,DEKAR,34,5100
2017,6,616,979565976,616,99,3,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,150,DEKAR,14,2100
2017,6,616,979565976,616,99,3,0,Utslipp til luft,Nedlegging og nedfelling,Voksende kultur,45,DEKAR,48,2160
2017,6,616,979565976,616,99,3,0,Utslipp til luft,Bruk av tilførselsslanger,Bruk av tilførselsslanger,35,DEKAR,32,1120
2017,8,806,986385606,806,106,1,0,Friluftsliv og tilgjengelighet,Vedlikehold av ferdselsårer i jordbrukslandskapet,Lav tilrettelegging,10,METER,448,4480
2017,8,806,986385606,806,106,1,0,Utslipp til luft,Nedlegging og nedfelling,Voksende kultur,50,DEKAR,0,0
2017,8,828,990753202,828,76,2,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,200,DEKAR,5,1000
2017,8,828,990753202,828,76,2,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,220,DEKAR,430,38500
2017,8,828,990753202,828,76,2,0,Biologisk mangfold,Skjøtsel av styvingstrær,Skjøtsel av styvingstrær,200,ANTALL,34,5000
2017,8,828,990753202,828,76,2,0,Kulturmiljøer og kulturminner,"Skjøtsel av bakkemurer, trerekker, skigarder",Bakkemurer/steingjerder,5,METER,340,"1268,656716"
2017,8,828,990753202,828,76,2,0,Kulturmiljøer og kulturminner,Skjøtsel av rydningsrøyser,Skjøtsel av rydningsrøyser,200,ANTALL,25,"3731,343284"
2017,8,828,990753202,828,76,2,0,Friluftsliv og tilgjengelighet,Vedlikehold av ferdselsårer i jordbrukslandskapet,Lav tilrettelegging,10,METER,727,7270
2017,18,1833,912817083,1833,77,3,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Bygdenært,200,DEKAR,133,26600
2017,18,1833,912817083,1833,77,3,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,2203,"8371,4"
2017,18,1833,912817083,1833,77,3,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,418,10450
2017,8,811,994948083,811,13,4,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2017,8,811,994948083,811,13,4,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,0,DEKAR,0,0
2017,8,811,994948083,811,13,4,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,100,DEKAR,290,29000
2017,8,811,994948083,811,13,4,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,180,DEKAR,77,13860
2017,8,811,994948083,811,13,4,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 4,180,DEKAR,8,1440
2017,18,1813,969713330,1813,78,1,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,1200,4560
2017,18,1813,969713330,1813,78,1,0,Utslipp til luft,Bruk av tilførselsslanger,Bruk av tilførselsslanger,60,DEKAR,190,11400
2017,18,1813,969713330,1813,78,1,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,191,4775
2017,18,1813,977024307,1813,93,1,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,180,DYREENHETER,16,2880
2017,18,1813,977024307,1813,93,1,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,351,"1333,8"
2017,18,1813,977024307,1813,93,1,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,146,3650
2017,5,545,897905132,545,34,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,94,DEKAR,21,1974
2017,5,545,897905132,545,34,2,0,Kulturmiljøer og kulturminner,Drift av enkeltseter med melkeproduksjon,4-6 uker,33000,ANTALL,0,0
2017,5,545,897905132,545,34,2,0,Kulturmiljøer og kulturminner,Skjøtsel av stølsvoller og seterlandskap,Skjøtsel av stølsvoller og seterlandskap,41,DEKAR,0,0
2017,15,1520,917707642,1520,160,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,0,0
2017,15,1520,917707642,1520,160,2,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,86,3956
2017,18,1824,988133094,1824,195,18,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,180,DYREENHETER,48,8640
2017,18,1824,988133094,1824,195,18,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,111,2775
2017,18,1871,989785214,1871,27,3,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,4202,"15967,6"
2017,18,1871,989785214,1871,27,3,0,Biologisk mangfold,Friarealer for gås i Nord-Trøndelag og Nordland,Høyt beitetrykk,470,DEKAR,250,117500
2017,18,1871,989785214,1871,27,3,0,Biologisk mangfold,Friarealer for gås i Nord-Trøndelag og Nordland,Middels beitetrykk,280,DEKAR,31,8680
2017,18,1871,989785214,1871,27,3,0,Biologisk mangfold,Friarealer for gås i Nord-Trøndelag og Nordland,Lavt beitetrykk,150,DEKAR,37,5550
2017,18,1871,989785214,1871,27,3,0,Utslipp til luft,Bruk av tilførselsslanger,Bruk av tilførselsslanger,60,DEKAR,306,18360
2017,18,1871,989785214,1871,27,3,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,536,13400
2017,15,1524,814827372,1524,67,2,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,130,DEKAR,116,15080
2017,15,1524,814827372,1524,67,2,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,40,DEKAR,78,1880
2017,15,1524,814827372,1524,67,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,46,5980
2017,15,1524,814827372,1524,67,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,8,1040
2017,15,1524,814827372,1524,67,2,0,Utslipp til luft,Bruk av tilførselsslanger,Bruk av tilførselsslanger,70,DEKAR,0,0
2017,15,1524,814827372,1524,67,2,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,0,0
2017,15,1566,990158932,1566,35,4,0,Utslipp til luft,Bruk av tilførselsslanger,Bruk av tilførselsslanger,70,DEKAR,78,5460
2017,15,1566,990158932,1566,35,4,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,498,22908
2017,18,1804,989709992,1804,26,8,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,2591,"9845,8"
2017,18,1804,989709992,1804,26,8,0,Kulturmiljøer og kulturminner,Skjøtsel av andre automatisk fredede kulturminner,Beite,1000,DEKAR,1,1000
2017,18,1804,989709992,1804,26,8,0,Kulturmiljøer og kulturminner,Skjøtsel av andre automatisk fredede kulturminner,Slått,1500,DEKAR,1,1500
2017,18,1804,989709992,1804,26,8,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,78,1950
2017,15,1546,869177822,1546,14,13,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,318,14628
2017,18,1870,884199522,1870,27,3,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,80,304
2017,18,1870,884199522,1870,27,3,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,61,1525
2017,12,1253,969142279,1253,18,5,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,209,DEKAR,7,1463
2017,12,1253,969142279,1253,18,5,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,450,DEKAR,9,4050
2017,18,1837,969263939,1837,12,3,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,1139,"4328,2"
2017,18,1837,969263939,1837,12,3,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,196,4900
2017,18,1813,979981899,1813,155,1,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,200,DEKAR,45,9000
2017,18,1813,979981899,1813,155,1,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,3852,"14637,6"
2017,18,1813,979981899,1813,155,1,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,484,12100
2017,18,1832,912776522,1832,131,2,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,1480,5624
