komnr,gardsnr,bruksnr,festenr,bruksnavn,jordbruksareal,skogareal,annet_areal,fulldyrket,overflatedyrket,innmarksbeite,l_komnr,l_gardsnr,l_bruksnr,l_festenr
1121,46,2,0,MYREN,250,5,67,128,0,122,1121,46,2,0
1121,46,3,0,UNDHEIM STORE,161,52,217,59,0,102,1121,46,3,0
1121,46,14,0,UNDHEIM STORE,16,0,3,16,0,0,1121,46,3,0
1121,46,4,0,STORMYRTEIGEN,480,23,74,289,3,188,1121,46,4,0
1121,46,5,0,UNDHEIM STORE,141,0,42,49,0,92,1121,46,5,0
1121,46,8,0,UNDHEIM STORE,73,0,4,64,0,9,1121,46,8,0
1121,46,109,0,UNDHEIM STORE,2,0,0,2,0,0,1121,46,8,0
1121,55,15,0,UNDHEIM STORE,27,3,2,18,0,9,1121,46,8,0
1121,46,10,0,UNDHEIM STORE,188,0,17,91,0,97,1121,46,10,0
1121,46,15,0,UNDHEIM STORE,173,32,43,92,0,81,1121,46,15,0
1121,46,16,0,UNDHEIM STORE,260,44,135,74,0,186,1121,46,16,0
1121,46,111,0,UNDHEIM STORE,1,0,1,1,0,0,1121,46,16,0
1121,46,17,0,SLETTENE,360,38,18,145,0,215,1121,46,17,0
1121,46,116,0,SLETTENE,46,0,3,46,0,0,1121,46,17,0
1121,46,18,0,UNDHEIM STORE,198,9,20,128,2,68,1121,46,18,0
1121,46,21,0,UNDHEIM STORE,325,35,156,120,0,205,1121,46,21,0
1121,46,133,0,UNDHEIM STORE,145,0,167,17,0,128,1121,46,21,0
1121,46,28,0,ASPHAUG,349,10,37,215,0,134,1121,46,28,0
1121,46,32,0,FLAATEN,90,0,5,65,0,25,1121,46,32,0
1121,46,39,0,BRUBAKKEN,54,1,4,11,0,43,1121,46,39,0
1121,46,40,0,UNDHEIM STORE,153,37,23,76,0,77,1121,46,40,0
1121,46,47,0,NYLAND,362,6,94,183,14,165,1121,46,47,0
1121,46,49,0,SOLVANG,8,0,6,8,0,0,1121,46,49,0
1121,46,50,0,MÆRLIA,224,58,29,128,0,96,1121,46,50,0
1121,46,52,0,NYGÅRD,131,0,13,130,0,1,1121,46,52,0
1121,46,74,0,NYGÅRD,91,49,53,27,0,64,1121,46,52,0
1121,46,53,0,AABAKK,13,0,2,6,0,7,1121,46,53,0
1121,48,4,0,AABAKK,177,0,117,29,0,148,1121,46,53,0
1121,46,54,0,MYRENE NORDRE,172,22,458,39,0,133,1121,46,54,0
1121,46,57,0,ØVREBØ,265,0,128,67,0,198,1121,46,57,0
1121,46,83,0,ØVREBØ,1,0,0,1,0,0,1121,46,57,0
1121,46,59,0,KALHAGEN,0,0,1,0,0,0,1121,46,59,0
1121,46,61,0,TJELMSENGEN,174,2,22,103,0,71,1121,46,61,0
1121,46,64,0,SLETTEBRAATET,122,0,30,35,0,87,1121,46,64,0
1121,46,71,0,ØVRE SLETTENE,5,0,0,5,0,0,1121,46,71,0
1121,46,6,0,"SOLDAL, ENGSTAD",36,0,0,0,0,36,1121,46,81,0
1121,46,81,0,"SOLDAL, ENGSTAD",179,0,12,106,0,73,1121,46,81,0
1121,46,229,0,"SOLDAL, ENGSTAD",43,127,8,27,0,16,1121,46,81,0
1121,46,124,0,KLOMRO,0,0,1,0,0,0,1121,46,124,0
1121,46,131,0,HAULAND,39,0,169,0,0,39,1121,46,131,0
1121,46,135,0,FJELDTUN,0,0,1,0,0,0,1121,46,135,0
1121,46,155,0,T.46,0,0,1,0,0,0,1121,46,155,0
1121,46,159,0,NYGÅRD,0,0,1,0,0,0,1121,46,159,0
1121,46,181,0,TRIKANTEN,0,0,1,0,0,0,1121,46,181,0
1121,46,188,0,SKJÆRPEVEGEN 7,0,0,1,0,0,0,1121,46,188,0
1121,46,195,0,SKJÆRPEVEGEN 18,0,0,1,0,0,0,1121,46,195,0
1121,46,228,0,,0,0,5,0,0,0,1121,46,228,0
1121,46,254,0,FIKTIV,32,0,3,32,0,0,1121,46,254,0
1121,46,317,0,,47,0,2,35,0,12,1121,46,317,0
1121,47,1,0,SKAARLAND,368,54,2038,117,0,251,1121,47,1,0
1121,47,3,0,SKAARLAND,163,38,543,41,0,122,1121,47,3,0
1121,47,4,0,SNORESTAD,147,27,1095,13,0,134,1121,47,4,0
1121,47,9,0,LANGHOLEN,40,0,61,19,0,21,1121,47,9,0
1121,47,12,0,SKÅRDAL,30,0,26,0,0,30,1121,47,12,0
1121,48,1,0,SIKVALAND STORE,480,173,1319,126,0,354,1121,48,1,0
1121,48,2,0,SIKVALAND STORE,583,214,2434,150,0,433,1121,48,2,0
1121,48,3,0,LOGLIEN,10,32,1733,0,0,10,1121,48,3,0
1121,49,1,0,AURENES,287,64,712,82,0,205,1121,49,1,0
1121,49,2,0,KJAALAND,157,9,92,22,0,135,1121,49,2,0
1121,49,3,0,FLØIMELAND,98,0,433,17,0,81,1121,49,3,0
1121,49,4,0,KJAALAND,362,57,3404,146,8,208,1121,49,4,0
1121,49,7,0,BERGET,619,196,965,158,0,461,1121,49,7,0
1121,49,15,0,BERGET,56,9,10,56,0,0,1121,49,7,0
1121,49,12,0,BAKKENE,63,63,257,19,0,44,1121,49,12,0
1121,49,14,0,HEIMTUN,0,0,2,0,0,0,1121,49,14,0
1121,49,30,0,,,,3,23,,,1121,49,30,0
1121,50,1,0,MELLEMSTRAND ØST,292,81,924,34,0,258,1121,50,1,0
1121,50,6,0,MELLEMSTRAND ØST,341,32,260,125,0,216,1121,50,1,0
1121,50,2,0,MELLEMSTRAND VES,351,23,757,119,2,230,1121,50,2,0
1121,50,3,0,SKAADE,23,0,802,0,0,23,1121,50,3,0
1121,50,4,0,GRØNHAUG,327,83,815,165,0,162,1121,50,4,0
1121,51,1,0,BERGENE,340,18,585,97,0,243,1121,51,1,0
1121,51,3,0,KARTEVOLD,892,191,1417,267,6,619,1121,51,3,0
1121,51,22,0,KARTEVOLD,0,0,11,0,0,0,1121,51,3,0
1121,51,4,0,KARTEVOLD,142,300,3860,34,0,108,1121,51,4,0
1121,51,5,0,KARTEVOLD,352,16,358,88,0,264,1121,51,5,0
1121,51,6,0,KARTEVOLD,995,257,942,101,0,894,1121,51,6,0
1121,51,9,0,TORAKNUTEN,48,0,182,0,0,48,1121,51,9,0
1121,51,13,0,MOSBERG,1,3,0,1,0,0,1121,51,13,0
1121,51,14,0,MOSBERG,28,1,15,25,0,3,1121,51,13,0
1121,51,17,0,MOSBERG,0,0,19,0,0,0,1121,51,13,0
1121,52,1,0,HELLAND ØVRE,351,95,507,95,3,253,1121,52,1,0
1121,52,2,0,HELLAND ØVRE,189,19,262,30,0,159,1121,52,2,0
1121,52,11,0,HELLAND ØVRE,292,27,92,292,0,0,1121,52,2,0
1121,52,4,0,HELLAND ØVRE,516,164,262,135,0,381,1121,52,4,0
1121,52,5,0,HELLAND ØVRE,70,84,245,0,0,70,1121,52,5,0
1121,52,12,0,SOLBAKKEN,68,30,7,30,0,38,1121,52,12,0
1121,52,14,0,SEVERHEIM,150,2,277,130,4,16,1121,52,14,0
1121,52,15,0,HAUGEN,180,8,81,166,0,14,1121,52,15,0
1121,52,16,0,JÆRHEIM,106,15,130,41,0,65,1121,52,16,0
1121,52,18,0,JÆRHEIM,83,4,204,62,0,21,1121,52,16,0
1121,52,22,0,FIKTIV,0,0,3,0,0,0,1121,52,22,0
1121,53,1,0,HELLAND NEDRE,238,36,984,89,0,149,1121,53,1,0
1121,53,2,0,SOLVANG,23,6,29,19,0,4,1121,53,2,0
1121,54,1,0,TUNHEIM,367,60,131,167,0,200,1121,54,1,0
1121,54,2,0,TUNHEIM,252,25,22,121,11,120,1121,54,2,0
1121,54,3,0,HAAKLEPP,162,18,10,124,0,38,1121,54,3,0
1121,54,4,0,TUNHEIM,148,0,10,92,0,56,1121,54,4,0
1121,54,5,0,TUNHEIM,239,48,38,102,0,137,1121,54,5,0
1121,45,26,0,TUNHEIM,52,0,265,0,0,52,1121,54,7,0
1121,54,7,0,TUNHEIM,431,0,189,346,0,85,1121,54,7,0
1121,54,8,0,BAKKEN,96,0,10,47,21,28,1121,54,8,0
1121,54,9,0,TUNHEIM,180,0,145,74,0,106,1121,54,9,0
1121,54,11,0,TUNHEIM,332,0,20,288,0,44,1121,54,11,0
1121,54,12,0,TUNHEIM,126,4,18,106,6,14,1121,54,12,0
1121,46,44,0,TUNHEIM,5,0,2,5,0,0,1121,54,14,0
1121,54,14,0,TUNHEIM,246,0,88,119,0,127,1121,54,14,0
1121,54,17,0,MYREN,230,7,19,175,0,55,1121,54,17,0
1121,54,19,0,GLIMRE,0,23,1,0,0,0,1121,54,19,0
1121,47,11,0,LUNDAL,0,7,1431,0,0,0,1121,54,23,0
1121,54,23,0,LUNDAL,315,2,54,240,2,73,1121,54,23,0
1121,54,28,0,TJELMSTAD,70,0,1,25,0,45,1121,54,28,0
1121,54,33,0,TEIGEN,5,0,3,5,0,0,1121,54,33,0
1121,54,62,0,T.25,0,0,1,0,0,0,1121,54,62,0
1121,54,94,0,TORKELHOLSV.4,0,0,1,0,0,0,1121,54,94,0
1121,55,1,0,AARESTAD,371,2,35,222,0,149,1121,55,1,0
1121,55,2,0,AARESTAD,349,0,28,215,0,134,1121,55,2,0
1121,55,3,0,AARESTAD,216,0,23,189,0,27,1121,55,3,0
1121,55,5,0,MOANHEIM,110,0,13,110,0,0,1121,55,5,0
1121,55,6,0,AARESTAD,106,4,10,77,0,29,1121,55,6,0
1121,55,24,0,AARESTAD,7,0,0,7,0,0,1121,55,6,0
1121,38,24,0,AARESTAD,103,130,151,0,0,103,1121,55,7,0
1121,55,7,0,AARESTAD,332,0,29,135,0,197,1121,55,7,0
1121,55,29,0,AARESTAD,0,0,1,0,0,0,1121,55,7,0
1121,45,8,0,AARVOLD,60,2,6,60,0,0,1121,55,8,0
1121,55,8,0,AARVOLD,61,0,6,61,0,0,1121,55,8,0
1121,55,13,0,NYHEIM,62,0,7,62,0,0,1121,55,13,0
1121,55,14,0,SØILAND,154,6,13,92,0,62,1121,55,14,0
1121,35,13,0,KALGAREN,360,24,171,15,0,345,1121,55,18,0
1121,55,18,0,KALGAREN,139,0,14,75,0,64,1121,55,18,0
1121,55,19,0,ØIGJANÆSET,62,0,6,60,0,2,1121,55,19,0
1121,56,2,0,HOLANE,370,1,45,362,0,8,1121,56,2,0
1121,56,3,0,LENDE,200,12,46,129,0,71,1121,56,3,0
1121,56,4,0,LENDE,267,21,155,171,2,94,1121,56,4,0
1121,56,6,0,LENDE,209,0,16,92,0,117,1121,56,6,0
1121,56,7,0,LENDE,356,2,69,235,0,121,1121,56,7,0
1121,56,10,0,BRATTEHJEM,105,0,22,105,0,0,1121,56,10,0
1121,56,29,0,BRATTEHJEM,9,0,2,9,0,0,1121,56,10,0
1121,56,37,0,BRATTEHJEM,182,0,11,157,0,25,1121,56,10,0
1121,56,11,0,NORDBØ ØSTRE,80,0,13,80,0,0,1121,56,11,0
1121,56,14,0,BERGHEIM,6,0,3,6,0,0,1121,56,14,0
1121,56,22,0,BERGHEIM,9,0,1,9,0,0,1121,56,14,0
1121,56,5,0,LANNABERGET,36,0,2,36,0,0,1121,56,17,0
1121,56,17,0,LANNABERGET,26,0,4,12,0,14,1121,56,17,0
1121,56,23,0,LANNABERGET,7,0,1,7,0,0,1121,56,17,0
1121,56,24,0,MYRVOLD,150,0,9,117,0,33,1121,56,24,0
1121,56,36,0,MYRVOLD,52,0,3,52,0,0,1121,56,24,0
1121,56,34,0,,2,0,0,0,2,0,1121,56,34,0
1121,56,38,0,,4,0,1,4,0,0,1121,56,38,0
1121,57,1,0,GARPESTAD,381,62,18,97,0,284,1121,57,1,0
1121,57,2,0,GARPESTAD,546,43,34,342,0,204,1121,57,2,0
1121,56,30,0,GARPESTADHEIEN,20,0,0,4,0,16,1121,57,5,0
1121,57,5,0,GARPESTADHEIEN,125,0,16,102,0,23,1121,57,5,0
1121,58,1,0,FOTLAND,369,10,58,214,0,155,1121,58,1,0
1121,58,3,0,FOTLAND,263,0,32,150,0,113,1121,58,3,0
1121,22,23,0,FOTLAND,56,0,3,24,0,32,1121,58,6,0
1121,58,6,0,FOTLAND,231,2,52,191,0,40,1121,58,6,0
1121,58,8,0,FOTLAND,175,0,22,94,0,81,1121,58,8,0
1121,58,9,0,FOSGAARD,165,6,27,140,4,21,1121,58,9,0
1121,59,1,0,FOSSE,294,46,61,101,0,193,1121,59,1,0
1121,58,14,0,FOSSE,15,0,2,6,0,9,1121,59,3,0
1121,59,3,0,FOSSE,64,2,5,20,0,44,1121,59,3,0
1121,59,7,0,FOSSE,78,4,13,78,0,0,1121,59,7,0
1121,59,8,0,FOSSE,344,12,35,260,0,84,1121,59,8,0
1121,59,10,0,FOSSE,243,1,55,105,0,138,1121,59,10,0
1121,59,11,0,FOSSE,164,4,22,125,0,39,1121,59,11,0
1121,59,16,0,FOSSE,0,5,1,0,0,0,1121,59,11,0
1121,59,12,0,FOSSE,222,10,88,35,0,187,1121,59,12,0
1121,59,31,0,FOSSE,33,0,6,19,0,14,1121,59,12,0
1121,59,32,0,FOSSE,4,0,2,4,0,0,1121,59,12,0
1121,59,5,0,NYGÅRD,79,2,2,51,0,28,1121,59,13,0
1121,59,13,0,NYGÅRD,87,0,18,87,0,0,1121,59,13,0
1121,59,4,0,GOSEN,15,0,0,15,0,0,1121,59,17,0
1121,59,17,0,GOSEN,63,3,7,63,0,0,1121,59,17,0
1121,59,35,0,GOSEN,2,0,0,2,0,0,1121,59,17,0
1121,59,19,0,HØGTUN,158,0,16,146,0,12,1121,59,19,0
1121,59,20,0,BEKKEHEIEN,0,0,4,0,0,0,1121,59,20,0
1121,59,22,0,VESTRE - FOREN,4,0,3,4,0,0,1121,59,22,0
1121,60,1,0,MOSSIGE,269,16,57,229,0,40,1121,60,1,0
1121,60,2,0,MOSSIGE,170,0,238,0,0,170,1121,60,2,0
1121,60,3,0,SKAALAND,128,1,11,89,0,39,1121,60,3,0
1121,60,4,0,MOSSIGE,368,22,51,159,0,209,1121,60,4,0
1121,60,5,0,MOSSIGE,176,39,208,89,0,87,1121,60,5,0
1121,60,6,0,MOSSIGE,293,5,76,152,0,141,1121,60,6,0
1121,60,7,0,MOSSIGE,373,0,37,182,0,191,1121,60,7,0
1121,60,12,0,NYHEIM,0,0,7,0,0,0,1121,60,12,0
1121,60,19,0,NYHEIM,0,3,4,0,0,0,1121,60,12,0
1121,60,14,0,SOLHEIM,34,2,5,20,0,14,1121,60,14,0
1121,61,1,0,TJENSVOLD,291,52,225,113,0,178,1121,61,1,0
1121,61,2,0,TJENSVOLD,583,46,53,187,0,396,1121,61,2,0
1121,61,3,0,BERJENE,0,20,7,0,0,0,1121,61,3,0
1121,61,4,0,EIKEBAKKEN,37,61,37,4,0,33,1121,61,4,0
1121,61,5,0,EIKETUN,1,3,4,1,0,0,1121,61,5,0
1121,61,9,0,,0,0,4,0,0,0,1121,61,9,0
1121,62,1,0,GARBORG,157,2,34,143,0,14,1121,62,1,0
1121,62,2,0,GARBORG,144,25,27,81,0,63,1121,62,2,0
1121,62,3,0,GARBORG,145,11,27,145,0,0,1121,62,3,0
1121,62,9,0,GARBORG,72,4,7,72,0,0,1121,62,3,0
1121,62,4,0,GARBORG,193,1,34,132,0,61,1121,62,4,0
1121,62,5,0,GARBORG,244,5,19,153,0,91,1121,62,5,0
1121,62,6,0,MOSSIGE,251,6,37,204,0,47,1121,62,6,0
1121,62,7,0,GARBORG,219,15,25,168,0,51,1121,62,7,0
1121,62,10,0,SOLBORG,147,48,12,93,0,54,1121,62,10,0
1121,62,11,0,LODEN,25,0,9,25,0,0,1121,62,11,0
1121,62,14,0,TRØNSTAVOLL,139,1,18,128,0,11,1121,62,14,0
1121,62,15,0,SANDBERG,121,7,59,116,0,5,1121,62,15,0
1121,62,16,0,GRØNHAUG,2,0,4,2,0,0,1121,62,16,0
1121,63,1,0,MAULAND,122,0,15,95,0,27,1121,63,1,0
1121,63,7,0,MAULAND,78,0,4,24,0,54,1121,63,1,0
1121,63,2,0,MAULAND,285,14,20,231,13,41,1121,63,2,0
1121,63,4,0,MAULAND NORDRE,183,2,24,152,0,31,1121,63,4,0
1121,63,11,0,MAULAND NORDRE,0,0,0,0,0,0,1121,63,4,0
1121,63,5,0,NYGAARD,92,0,20,92,0,0,1121,63,5,0
1121,63,8,0,ÅNESET,4,0,9,2,0,2,1121,63,8,0
1121,64,1,0,GRØTHEIM,96,5,9,96,0,0,1121,64,1,0
1121,64,2,0,GRØTHEIM,116,0,22,100,0,16,1121,64,2,0
1121,8,36,0,GRØTHEIM,40,0,1,40,0,0,1121,64,3,0
1121,64,3,0,GRØTHEIM,118,0,17,118,0,0,1121,64,3,0
1121,64,4,0,GRØTHEIM,150,0,19,150,0,0,1121,64,4,0
1121,64,5,0,GRØTHEIM,59,18,242,59,0,0,1121,64,5,0
1121,64,6,0,GRØTHEIM,302,1,23,302,0,0,1121,64,6,0
1121,64,8,0,HEIMLY,95,2,13,95,0,0,1121,64,8,0
1121,64,11,0,HEIMLY,13,0,1,13,0,0,1121,64,8,0
1121,64,19,0,HEIMLY,14,0,1,14,0,0,1121,64,8,0
1121,64,12,0,TEIGEN,7,0,2,7,0,0,1121,64,12,0
1121,64,13,0,TRØHAGEN,15,1,0,15,0,0,1121,64,13,0
1121,99999,3161,0,TIME SAU- OG GEITALSLAG,,,,,,,1121,99999,3161,0
1122,1,1,0,SIKVALAND LILLE,479,44,2121,81,7,391,1122,1,1,0
1122,1,2,0,HOLMAHOLEN,304,78,1048,29,0,275,1122,1,2,0
1122,1,5,0,SIKVALAND LILLE,348,16,947,41,0,307,1122,1,5,0
1122,1,6,0,SIKVALAND LILLE,473,71,937,49,0,424,1122,1,6,0
1122,2,11,0,SIKVALAND LILLE,0,58,142,0,0,0,1122,1,6,0
1122,2,1,0,EIDLAND,185,248,1141,49,0,136,1122,2,1,0
1122,2,2,0,EIDLAND,626,646,1068,143,0,483,1122,2,2,0
1122,2,3,0,EIDLAND,256,171,366,97,0,159,1122,2,3,0
1122,2,6,0,EIDLAND,503,303,695,53,0,450,1122,2,6,0
1122,2,21,0,EIDLAND,43,40,41,29,0,14,1122,2,6,0
1122,2,10,0,EIDLAND,364,160,1070,58,0,306,1122,2,10,0
1122,2,18,0,EIDLANDSKULEN,17,102,842,0,0,17,1122,2,18,0
1122,3,1,0,SKORVE,190,46,345,34,0,156,1122,3,1,0
1122,3,39,0,SKORVE,4,0,1,4,0,0,1122,3,1,0
1122,3,2,0,SKORVE,220,219,58,33,0,187,1122,3,2,0
1122,3,3,0,SKORVE,36,4,108,10,0,26,1122,3,3,0
1122,3,4,0,SKORVE,136,56,183,50,0,86,1122,3,4,0
1122,3,40,0,SKORVE,25,36,2,24,0,1,1122,3,4,0
1122,3,11,0,SANDHOLEN,9,7,2,9,0,0,1122,3,11,0
1122,3,15,0,OS,160,78,28,53,0,107,1122,3,15,0
1122,3,19,0,OS,56,29,17,0,10,46,1122,3,15,0
1122,2,31,0,LANGEVATN 1,0,0,8,0,0,0,1122,3,22,0
1122,3,22,0,LANGEVATN 1,3,43,12,0,0,3,1122,3,22,0
1122,3,33,0,LANGEVATN 1,1,1,0,1,0,0,1122,3,22,0
1122,24,6,0,LANGEVATN 1,8,0,5,0,0,8,1122,3,22,0
1122,3,87,0,,20,0,101,0,0,20,1122,3,87,0
1122,4,1,0,GRANLID,1,291,26,0,0,1,1122,4,1,0
1122,4,2,0,NESE OG ØVRE HÅLAND,194,39,37,79,0,115,1122,4,2,0
1122,4,5,0,NESE,480,94,777,92,0,388,1122,4,5,0
1122,4,12,0,NESE,0,7,191,0,0,0,1122,4,5,0
1122,4,7,0,JETNAFJELLET,96,14,577,0,0,96,1122,4,7,0
1122,5,1,0,ÆDLAND,518,40,387,216,0,302,1122,5,1,0
1122,5,2,0,ÆDLAND,492,22,1177,110,2,380,1122,5,2,0
1122,5,5,0,EDLAND,504,66,48,78,1,425,1122,5,5,0
1122,5,242,0,EDLAND,104,9,9,73,0,31,1122,5,5,0
1122,5,14,0,FOTLAND,152,20,394,22,0,130,1122,5,14,0
1122,5,32,0,ØDEGAARD,47,6,6,44,0,3,1122,5,32,0
1122,5,111,0,NYLAND ØVRE,0,0,1,0,0,0,1122,5,111,0
1122,5,150,0,PRESTHOLEN,217,0,23,217,0,0,1122,5,150,0
1122,5,205,0,LYNGEN,407,25,23,209,0,198,1122,5,205,0
1122,5,348,0,UTSYN,0,0,1,0,0,0,1122,5,348,0
1122,5,476,0,SOLSKAR,0,0,1,0,0,0,1122,5,476,0
1122,5,549,0,EDLAND 19,0,0,1,0,0,0,1122,5,549,0
1122,6,1,0,BÆRLAND 1,0,0,1,0,0,0,1122,6,1,0
1122,6,6,0,VASVAAG,2,0,0,0,2,0,1122,6,6,0
1122,6,7,0,URSKOG,0,0,8,0,0,0,1122,6,7,0
1122,6,16,0,STEINSKOG,0,0,4,0,0,0,1122,6,16,0
1122,6,67,0,MYRVANG,0,0,1,0,0,0,1122,6,67,0
1122,6,86,0,ORIGO III,0,0,1,0,0,0,1122,6,86,0
1122,6,133,0,GITLE 1,0,0,1,0,0,0,1122,6,133,0
1122,6,149,0,OPSTAD 4 B,0,0,0,0,0,0,1122,6,149,0
1122,6,245,0,OPSTAD 93,0,0,1,0,0,0,1122,6,245,0
1122,6,263,0,OPSTAD 113,0,0,1,0,0,0,1122,6,263,0
1122,6,1009,0,NESJANE 16A,0,0,0,0,0,0,1122,6,1009,0
1122,6,1133,0,NORDMARK,29,21,25,25,0,4,1122,6,1133,0
1122,6,1134,0,FIKTIV,79,1,86,0,0,79,1122,6,1134,0
1122,6,1135,0,FIKTIV,82,0,93,0,0,82,1122,6,1135,0
1122,7,1,0,ÅLGÅRD,0,45,369,0,0,0,1122,7,1,0
1122,7,641,0,ÅLGÅRD,167,1,314,0,0,167,1122,7,1,0
1122,7,7,0,ÅLGÅRD,180,9,616,35,0,145,1122,7,7,0
1122,7,1133,0,ÅLGÅRD,83,0,58,0,0,83,1122,7,7,0
1122,7,13,0,SOLBAK,0,0,1,0,0,0,1122,7,13,0
1122,7,40,0,GRANHEIM,0,0,1,0,0,0,1122,7,40,0
1122,7,41,0,FURUHEIM,0,0,1,0,0,0,1122,7,41,0
1122,7,48,0,AUSTHEIM,0,0,0,0,0,0,1122,7,48,0
1122,7,69,0,SOLLUND,110,15,94,26,0,84,1122,7,69,0
1122,7,386,0,T.36,0,0,1,0,0,0,1122,7,386,0
1122,7,552,0,ØVRE FISKEBEKK 4,0,0,1,0,0,0,1122,7,552,0
1122,7,762,0,,4,3,5,0,0,4,1122,7,762,0
1122,8,1,0,BOLLESTAD,352,33,49,151,0,201,1122,8,1,0
1122,8,5,0,VAULA,0,0,5,0,0,0,1122,8,5,0
1122,8,6,0,BRUDLAND,1,0,1,1,0,0,1122,8,6,0
1122,8,15,0,VAULÅSEN,6,0,3,6,0,0,1122,8,17,0
1122,8,17,0,VAULÅSEN,209,12,33,82,0,127,1122,8,17,0
1122,8,19,0,BOLLESTAD II,424,25,96,167,0,257,1122,8,19,0
1122,9,1,0,LIMA YTRE,302,79,730,107,0,195,1122,9,1,0
1122,9,288,0,LIMA YTRE,11,0,1,0,0,11,1122,9,1,0
1122,9,2,0,LIMA YTRE,168,66,430,40,0,128,1122,9,2,0
1122,9,287,0,LIMA YTRE,37,4,7,11,0,26,1122,9,2,0
1122,9,3,0,LIMA YTRE,344,97,401,93,0,251,1122,9,3,0
1122,9,123,0,LIMA YTRE,2,0,0,2,0,0,1122,9,3,0
1122,9,289,0,LIMA YTRE,36,33,15,36,0,0,1122,9,3,0
1122,9,4,0,LIMA YTRE,685,85,357,141,0,544,1122,9,4,0
1122,9,5,0,LIMA YTRE,41,3,0,25,0,16,1122,9,4,0
1122,9,290,0,LIMA YTRE,31,43,16,31,0,0,1122,9,4,0
1122,9,6,0,LIMA YTRE,111,114,258,10,0,101,1122,9,6,0
1122,7,53,0,LIMA YTRE,0,13,167,0,0,0,1122,9,7,0
1122,7,487,0,LIMA YTRE,0,1,174,0,0,0,1122,9,7,0
1122,7,489,0,LIMA YTRE,0,0,3,0,0,0,1122,9,7,0
1122,9,7,0,LIMA YTRE,83,33,85,0,0,83,1122,9,7,0
1122,9,21,0,LIMA YTRE,1,0,1,0,0,1,1122,9,7,0
1122,13,16,0,LIMA YTRE,0,4,2,0,0,0,1122,9,7,0
1122,14,255,0,LIMA YTRE,0,1,5,0,0,0,1122,9,7,0
1122,72,17,0,LIMA YTRE,0,6,9,0,0,0,1122,9,7,0
1122,78,39,0,LIMA YTRE,1,0,0,1,0,0,1122,9,7,0
1122,9,10,0,LIMA YTRE,256,76,287,84,7,165,1122,9,10,0
1122,9,124,0,LIMA YTRE,19,0,8,16,0,3,1122,9,10,0
1122,9,286,0,LIMA YTRE,22,1,1,22,0,0,1122,9,10,0
1122,9,12,0,STORENES,85,41,19,15,0,70,1122,9,12,0
1122,10,1,0,LIMA INDRE,193,89,237,134,0,59,1122,10,1,0
1122,10,2,0,LIMA INDRE,256,13,244,57,0,199,1122,10,2,0
1122,10,3,0,LIMA INDRE,369,65,146,117,0,252,1122,10,3,0
1122,10,4,0,,456,101,222,92,0,364,1122,10,4,0
1122,10,11,0,SOLHEIM,503,19,446,108,0,395,1122,10,11,0
1122,10,15,0,VASSHUS,33,17,2,13,0,20,1122,10,15,0
1122,10,26,0,KVILSTAD,0,3,3,0,0,0,1122,10,26,0
1122,11,1,0,BERGE,609,39,266,218,0,391,1122,11,1,0
1122,11,2,0,BERGE,216,57,385,119,0,97,1122,11,1,0
1122,11,4,0,BERGE,316,39,318,141,0,175,1122,11,4,0
1122,11,5,0,BERGE,224,49,1566,103,0,121,1122,11,5,0
1122,11,6,0,BERGE,207,5,23,106,0,101,1122,11,6,0
1122,10,13,0,HOLEN,5,2,0,0,0,5,1122,11,8,0
1122,11,8,0,HOLEN,114,6,3,65,15,34,1122,11,8,0
1122,11,13,0,NESTUN,0,0,2,0,0,0,1122,11,13,0
1122,12,1,0,LOMELAND,339,38,1054,63,0,276,1122,12,1,0
1122,12,2,0,LOMELAND,439,184,631,162,0,277,1122,12,2,0
1122,12,3,0,LOMELAND,84,286,783,17,0,67,1122,12,3,0
1122,12,9,0,BERGUR,21,11,9,13,0,8,1122,12,9,0
1122,12,15,0,LOMELANDSVIK,60,24,63,5,0,55,1122,12,15,0
1122,13,1,0,OLTEDAL ØVRE,269,270,859,103,5,161,1122,13,1,0
1122,13,1,1,OLTEDAL ØVRE,49,0,1,49,0,0,1122,13,1,0
1122,13,1,2,OLTEDAL ØVRE,6,0,4,6,0,0,1122,13,1,0
1122,13,1,3,OLTEDAL ØVRE,7,0,12,2,0,5,1122,13,1,0
1122,13,2,0,OLTEDAL ØVRE,489,305,503,77,9,403,1122,13,2,0
1122,13,29,0,OLTEDAL ØVRE,1,0,0,1,0,0,1122,13,2,0
1122,13,36,0,OLTEDAL ØVRE,27,0,1,26,0,1,1122,13,2,0
1122,13,38,0,OLTEDAL ØVRE,1,0,0,1,0,0,1122,13,2,0
1122,13,112,0,OLTEDAL ØVRE,0,0,1,0,0,0,1122,13,2,0
1122,13,4,0,OLTEDAL ØVRE,269,393,857,52,0,217,1122,13,4,0
1122,13,10,0,STAVANGER E-VERK,13,0,0,13,0,0,1122,13,10,0
1122,14,15,0,STAVANGER E-VERK,0,7,0,0,0,0,1122,13,10,0
1122,14,37,0,STAVANGER E-VERK,0,6,11,0,0,0,1122,13,10,0
1122,14,39,0,STAVANGER E-VERK,0,0,2,0,0,0,1122,13,10,0
1122,21,3,0,STAVANGER E-VERK,13,8,0,13,0,0,1122,13,10,0
1122,37,12,0,STAVANGER E-VERK,0,13,8,0,0,0,1122,13,10,0
