soeknads_aar,fylkesnr,saksbehandlende_kommune,orgnr,komnr,gardsnr,bruksnr,festenr,miljoetema,tiltak,tiltaksklasse,sats,enhet,antall,beloep,aktivitetsomraade
2022,30,3043,999310222,3043,90,9,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,152,DEKAR,5,760,Regionalt prioriterte kulturlandskap
2022,30,3043,999310222,3043,90,9,0,Kulturlandskap,Slått av verdifulle jordbrukslandskap,Slått av verdifulle jordbrukslandskap,48,DEKAR,77,3696,Regionalt prioriterte kulturlandskap
2022,42,4226,999309305,,,,,Kulturlandskap,Drift av beitelag,Småfe,16,ANTALL_DYR,1031,16496,Opprettholde kulturlandskapet
2022,15,1577,999309194,,,,,Kulturlandskap,Drift av beitelag,Småfe,20,ANTALL_DYR,555,11100,Opprettholde kulturlandskapet
2022,15,1577,999309194,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,25,ANTALL_DYR,31,775,Opprettholde kulturlandskapet
2022,34,3426,999309119,3426,10,4,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,110,DEKAR,43,4730,Regionalt prioriterte kulturlandskap
2022,34,3426,999309119,3426,10,4,0,Kulturlandskap,Beiting av verdifulle jordbrukslandskap i innmark,Beiting av verdifulle jordbrukslandskap i innmark,80,DEKAR,24,1920,Regionalt prioriterte kulturlandskap
2022,34,3426,999309119,3426,10,4,0,Kulturminner og kulturmiljøer,Drift av seter,"Levering til meieri, 6 uker eller mer",91000,ANDEL,1,91000,Setring
2022,34,3426,999309119,3426,10,4,0,Kulturminner og kulturmiljøer,Skjøtsel av kulturhistoriske områder,Beiting,110,DEKAR,20,2200,Nyere tids kulturminner
2022,34,3426,999309119,3426,10,4,0,Kulturminner og kulturmiljøer,Skjøtsel av kulturhistoriske områder,Slått/rydding,110,DEKAR,30,3300,Nyere tids kulturminner
2022,34,3426,999309119,3426,10,4,0,Utslipp til luft,Nedfelling eller nedlegging av husdyrgjødsel,Nedfelling eller nedlegging av husdyrgjødsel,85,DEKAR,322,27370,Miljøvennlig spredning av husdyrgjødsel
2022,34,3426,999309119,3426,10,4,0,Utslipp til luft,Spredning av husdyrgjødsel med tilførselsslange,Spredning av husdyrgjødsel med tilførselsslange,60,DEKAR,322,19320,Miljøvennlig spredning av husdyrgjødsel
2022,11,1160,999309062,1160,12,6,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,153,DEKAR,6,918,Regionalt prioriterte kulturlandskap
2022,11,1160,999309062,1160,12,6,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,153,DEKAR,1,153,Regionalt prioriterte kulturlandskap
2022,11,1160,999309062,1160,12,6,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:5,132,DEKAR,7,924,Regionalt prioriterte kulturlandskap
2022,11,1160,999309062,1160,12,6,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:3,132,DEKAR,30,3960,Regionalt prioriterte kulturlandskap
2022,11,1160,999309062,1160,12,6,0,Friluftsliv,Vedlikehold av turstier i jordbrukslandskapet,Høy tilrettelegging,8,METER,640,5120,Turmuligheter og tilgjengelighet
2022,38,3804,999309046,3804,217,2,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 1, prioriterte områder",100,DEKAR,13,1300,Avrenning
2022,38,3804,999309046,3804,217,2,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 2, prioriterte områder",140,DEKAR,13,1820,Avrenning
2022,38,3804,999309046,3804,217,2,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 3, prioriterte områder",235,DEKAR,20,4700,Avrenning
2022,38,3804,999309046,3804,217,2,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 2, med dråg, prioriterte områder",235,DEKAR,26,6110,Avrenning
2022,46,4650,999308732,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,193,5790,Opprettholde kulturlandskapet
2022,46,4650,999308732,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,35,ANTALL_DYR,195,6825,Opprettholde kulturlandskapet
2022,46,4639,999308570,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,7897,236910,Opprettholde kulturlandskapet
2022,46,4639,999308570,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,35,ANTALL_DYR,636,22260,Opprettholde kulturlandskapet
2022,50,5027,999308058,,,,,Kulturlandskap,Drift av beitelag,Småfe,33,ANTALL_DYR,2422,79926,Opprettholde kulturlandskapet
2022,50,5027,999308058,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,49,ANTALL_DYR,296,14504,Opprettholde kulturlandskapet
2022,50,5027,999308058,,,,,Kulturlandskap,Drift av beitelag,Sau/geit/storfe med forsterket tilsyn,0,ANTALL_DYR,2717,0,Opprettholde kulturlandskapet
2022,15,1560,999307876,,,,,Kulturlandskap,Drift av beitelag,Småfe,20,ANTALL_DYR,1510,30200,Opprettholde kulturlandskapet
2022,46,1577,999307744,,,,,Kulturlandskap,Drift av beitelag,Småfe,20,ANTALL_DYR,150,3000,Opprettholde kulturlandskapet
2022,46,1577,999307744,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,25,ANTALL_DYR,175,4375,Opprettholde kulturlandskapet
2022,50,5025,999307701,,,,,Kulturlandskap,Drift av beitelag,Småfe,33,ANTALL_DYR,2224,73392,Opprettholde kulturlandskapet
2022,50,5025,999307701,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,49,ANTALL_DYR,152,7448,Opprettholde kulturlandskapet
2022,46,4647,999307663,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,1854,55620,Opprettholde kulturlandskapet
2022,46,4647,999307663,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,35,ANTALL_DYR,332,11620,Opprettholde kulturlandskapet
2022,46,4647,999307558,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,320,9600,Opprettholde kulturlandskapet
2022,46,4647,999307558,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,35,ANTALL_DYR,21,735,Opprettholde kulturlandskapet
2022,46,4618,999307507,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,205,6150,Opprettholde kulturlandskapet
2022,46,4611,999307191,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,443,13290,Opprettholde kulturlandskapet
2022,46,4611,999307191,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,35,ANTALL_DYR,26,910,Opprettholde kulturlandskapet
2022,34,3446,999306896,,,,,Kulturlandskap,Drift av beitelag,Småfe,23,ANTALL_DYR,6435,148005,Opprettholde kulturlandskapet
2022,46,4647,999305199,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,874,26220,Opprettholde kulturlandskapet
2022,46,4647,999305199,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,35,ANTALL_DYR,205,7175,Opprettholde kulturlandskapet
2022,34,3454,999305148,,,,,Kulturlandskap,Drift av beitelag,Småfe,23,ANTALL_DYR,1064,24472,Opprettholde kulturlandskapet
2022,34,3454,999305148,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,48,ANTALL_DYR,74,3552,Opprettholde kulturlandskapet
2022,54,5401,999305040,5401,136,1,0,Kulturlandskap,Beiting av verdifulle jordbrukslandskap i utmark,Småfe,50,ANTALL_DYR,258,12900,Regionalt prioriterte kulturlandskap
2022,54,5401,999305040,5401,136,1,0,Utslipp til luft,Spredning av husdyrgjødsel om våren og eller i vekstsesongen,Spredning av husdyrgjødsel om våren og eller i vekstsesongen,55,DEKAR,169,9295,Miljøvennlig spredning av husdyrgjødsel
2022,34,3454,999304915,,,,,Kulturlandskap,Drift av beitelag,Småfe,23,ANTALL_DYR,1894,43562,Opprettholde kulturlandskapet
2022,34,3454,999304915,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,48,ANTALL_DYR,222,10656,Opprettholde kulturlandskapet
2022,46,4618,999304834,4618,162,6,0,Kulturlandskap,Drift av bratt fruktareal,Overflatedyrka og fulldyrka 1:5,1053,DEKAR,5,5265,Regionalt prioriterte kulturlandskap
2022,46,4618,999304834,4618,162,6,0,Kulturlandskap,Drift av bratt fruktareal,Overflatedyrka og fulldyrka 1:3,1580,DEKAR,6,9480,Regionalt prioriterte kulturlandskap
2022,46,4611,999304818,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,1012,30360,Opprettholde kulturlandskapet
2022,46,4618,999304214,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,897,26910,Opprettholde kulturlandskapet
2022,46,4618,999304214,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,35,ANTALL_DYR,16,560,Opprettholde kulturlandskapet
2022,11,1133,999304125,,,,,Kulturlandskap,Drift av beitelag,Småfe,24,ANTALL_DYR,1282,30768,Opprettholde kulturlandskapet
2022,34,3439,999303846,,,,,Kulturlandskap,Drift av beitelag,Småfe,23,ANTALL_DYR,3316,76268,Opprettholde kulturlandskapet
2022,34,3439,999303846,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,48,ANTALL_DYR,131,6288,Opprettholde kulturlandskapet
2022,11,1146,999303641,1146,185,2,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,153,DEKAR,1,153,Regionalt prioriterte kulturlandskap
2022,11,1146,999303641,1146,185,2,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,153,DEKAR,2,306,Regionalt prioriterte kulturlandskap
2022,11,1146,999303641,1146,185,2,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:5,132,DEKAR,15,1980,Regionalt prioriterte kulturlandskap
2022,11,1146,999303641,1146,185,2,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:3,132,DEKAR,22,2904,Regionalt prioriterte kulturlandskap
2022,15,1579,999303633,1579,56,2,0,Utslipp til luft,Spredning av husdyrgjødsel om våren og eller i vekstsesongen,Spredning av husdyrgjødsel om våren og eller i vekstsesongen,72,DEKAR,107,7704,Miljøvennlig spredning av husdyrgjødsel
2022,34,3433,999303439,3433,101,3,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,110,DEKAR,58,6380,Regionalt prioriterte kulturlandskap
2022,34,3433,999303439,3433,101,3,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,110,DEKAR,5,550,Regionalt prioriterte kulturlandskap
2022,34,3433,999303439,3433,101,3,0,Kulturlandskap,Beiting av verdifulle jordbrukslandskap i innmark,Beiting av verdifulle jordbrukslandskap i innmark,80,DEKAR,11,880,Regionalt prioriterte kulturlandskap
2022,34,3433,999303439,3433,101,3,0,Biologisk mangfold,Skjøtsel av biologisk verdifulle arealer,Beiting,150,DEKAR,21,3150,Prioriterte naturverdier
2022,34,3433,999303439,3433,101,3,0,Utslipp til luft,Spredning av husdyrgjødsel om våren og eller i vekstsesongen,Spredning av husdyrgjødsel om våren og eller i vekstsesongen,60,DEKAR,63,3780,Miljøvennlig spredning av husdyrgjødsel
2022,34,3433,999303439,3433,101,3,0,Utslipp til luft,Spredning av husdyrgjødsel med tilførselsslange,Spredning av husdyrgjødsel med tilførselsslange,60,DEKAR,63,3780,Miljøvennlig spredning av husdyrgjødsel
2022,11,1144,999303382,1144,20,1,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:5,132,DEKAR,13,1716,Regionalt prioriterte kulturlandskap
2022,11,1144,999303382,1144,20,1,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:3,132,DEKAR,16,2112,Regionalt prioriterte kulturlandskap
2022,11,1144,999303382,1144,20,1,0,Biologisk mangfold,Skjøtsel av biologisk verdifulle arealer,Beiting,300,DEKAR,96,28800,Prioriterte naturverdier
2022,11,1144,999303382,1144,20,1,0,Friluftsliv,Vedlikehold av turstier i jordbrukslandskapet,Høy tilrettelegging,8,METER,866,6928,Turmuligheter og tilgjengelighet
2022,38,3805,999303331,3805,4135,3,0,Biologisk mangfold,Soner for pollinerende insekter,Høy sats,10,METER,1000,10000,Prioriterte naturverdier
2022,38,3805,999303331,3805,4135,3,0,Klimarådgivning,Klimarådgivning,En-ti-en rådgiving,6000,ANTALL,1,6000,Klimarådgivning
2022,38,3805,999303331,3805,4135,3,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 1, prioriterte områder",100,DEKAR,25,2500,Avrenning
2022,38,3805,999303331,3805,4135,3,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 2, prioriterte områder",140,DEKAR,16,2240,Avrenning
2022,38,3805,999303331,3805,4135,3,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 4, prioriterte områder",290,DEKAR,2,580,Avrenning
2022,38,3805,999303331,3805,4135,3,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 1, med dråg, prioriterte områder",140,DEKAR,39,5460,Avrenning
2022,38,3805,999303331,3805,4135,3,0,Avrenning til vann,Fangvekster som underkultur,Prioriterte områder,220,DEKAR,23,5060,Avrenning
2022,15,1577,999303218,,,,,Kulturlandskap,Drift av beitelag,Småfe,20,ANTALL_DYR,482,9640,Opprettholde kulturlandskapet
2022,15,1577,999303218,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,25,ANTALL_DYR,121,3025,Opprettholde kulturlandskapet
2022,11,1108,999303153,,,,,Kulturlandskap,Drift av beitelag,Småfe,24,ANTALL_DYR,918,22032,Opprettholde kulturlandskapet
2022,50,5047,999302882,,,,,Kulturlandskap,Drift av beitelag,Småfe,33,ANTALL_DYR,4112,135696,Opprettholde kulturlandskapet
2022,50,5047,999302882,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,49,ANTALL_DYR,69,3381,Opprettholde kulturlandskapet
2022,50,5026,999302718,,,,,Kulturlandskap,Drift av beitelag,Småfe,33,ANTALL_DYR,1602,52866,Opprettholde kulturlandskapet
2022,50,5026,999302718,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,49,ANTALL_DYR,448,21952,Opprettholde kulturlandskapet
2022,46,4650,999302459,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,1229,36870,Opprettholde kulturlandskapet
2022,46,4650,999302459,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,35,ANTALL_DYR,4,140,Opprettholde kulturlandskapet
2022,46,4621,999302181,4621,114,7,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,423,DEKAR,69,29187,Regionalt prioriterte kulturlandskap
2022,46,4621,999302181,4621,114,7,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,634,DEKAR,18,11412,Regionalt prioriterte kulturlandskap
2022,50,5021,999301673,,,,,Kulturlandskap,Drift av beitelag,Småfe,33,ANTALL_DYR,2236,73788,Opprettholde kulturlandskapet
2022,50,5021,999301673,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,49,ANTALL_DYR,159,7791,Opprettholde kulturlandskapet
2022,46,4619,999301533,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,1114,33420,Opprettholde kulturlandskapet
2022,46,4619,999301533,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,35,ANTALL_DYR,10,350,Opprettholde kulturlandskapet
2022,46,4649,999301517,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,783,23490,Opprettholde kulturlandskapet
2022,46,4649,999301517,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,35,ANTALL_DYR,246,8610,Opprettholde kulturlandskapet
2022,42,4220,999301193,,,,,Kulturlandskap,Drift av beitelag,Småfe,16,ANTALL_DYR,1006,16096,Opprettholde kulturlandskapet
2022,42,4220,999301193,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,16,ANTALL_DYR,24,384,Opprettholde kulturlandskapet
2022,46,4602,999301134,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,817,24510,Opprettholde kulturlandskapet
2022,46,4602,999301134,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,35,ANTALL_DYR,271,9485,Opprettholde kulturlandskapet
2022,34,3423,999300995,,,,,Kulturlandskap,Drift av beitelag,Småfe,23,ANTALL_DYR,621,14283,Opprettholde kulturlandskapet
2022,34,3423,999300995,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,48,ANTALL_DYR,94,4512,Opprettholde kulturlandskapet
2022,18,1871,999300936,1871,25,14,0,Biologisk mangfold,Friarealer for gås i Trøndelag og Nordland,Moderat beitetrykk,400,DEKAR,122,48800,Prioriterte naturverdier
2022,18,1871,999300936,1871,25,14,0,Biologisk mangfold,Friarealer for gås i Trøndelag og Nordland,Lavt beitetrykk,230,DEKAR,41,9430,Prioriterte naturverdier
2022,18,1871,999300936,1871,25,14,0,Utslipp til luft,Spredning av husdyrgjødsel om våren og eller i vekstsesongen,Spredning av husdyrgjødsel om våren og eller i vekstsesongen,37,DEKAR,226,8362,Miljøvennlig spredning av husdyrgjødsel
2022,30,3045,999300456,3045,157,1,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,152,DEKAR,52,7904,Regionalt prioriterte kulturlandskap
2022,30,3045,999300456,3045,157,1,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,228,DEKAR,11,2508,Regionalt prioriterte kulturlandskap
2022,30,3045,999300456,3045,157,1,0,Kulturlandskap,Slått av verdifulle jordbrukslandskap,Slått av verdifulle jordbrukslandskap,48,DEKAR,29,1392,Regionalt prioriterte kulturlandskap
2022,15,1525,999300324,,,,,Kulturlandskap,Drift av beitelag,Småfe,20,ANTALL_DYR,613,12260,Opprettholde kulturlandskapet
2022,15,1525,999300324,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,25,ANTALL_DYR,115,2875,Opprettholde kulturlandskapet
2022,15,1525,999300324,,,,,Kulturlandskap,Drift av beitelag,Sau/geit/storfe med forsterket tilsyn,0,ANTALL_DYR,23,0,Opprettholde kulturlandskapet
2022,46,4640,999299474,4640,202,8,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,423,DEKAR,27,11421,Regionalt prioriterte kulturlandskap
2022,46,4640,999299474,4640,202,8,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,634,DEKAR,15,9510,Regionalt prioriterte kulturlandskap
2022,46,4640,999299474,4640,202,8,0,Biologisk mangfold,Slått av slåttemark,Svært viktig,1000,DEKAR,40,40000,Utvalgte naturtyper
2022,46,4640,999299474,4640,202,8,0,Biologisk mangfold,Skjøtsel av styvingstrær,Skjøtsel av styvingstrær,500,ANTALL,10,5000,Prioriterte naturverdier
2022,18,1833,999299059,,,,,Kulturlandskap,Drift av beitelag,Småfe,15,ANTALL_DYR,844,12660,Opprettholde kulturlandskapet
2022,18,1833,999299059,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,25,ANTALL_DYR,93,2325,Opprettholde kulturlandskapet
2022,54,5401,999298990,,,,,Kulturlandskap,Drift av beitelag,Småfe,18,ANTALL_DYR,1606,28908,Opprettholde kulturlandskapet
2022,18,1826,999298788,,,,,Kulturlandskap,Drift av beitelag,Småfe,15,ANTALL_DYR,11852,177780,Opprettholde kulturlandskapet
2022,18,1826,999298788,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,25,ANTALL_DYR,35,875,Opprettholde kulturlandskapet
2022,46,4650,999298419,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,171,5130,Opprettholde kulturlandskapet
2022,46,4650,999298419,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,35,ANTALL_DYR,174,6090,Opprettholde kulturlandskapet
2022,46,4631,999298133,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,409,12270,Opprettholde kulturlandskapet
2022,34,3442,999298001,,,,,Kulturlandskap,Drift av beitelag,Småfe,23,ANTALL_DYR,3658,84134,Opprettholde kulturlandskapet
2022,34,3418,999297587,3418,183,1,0,Utslipp til luft,Spredning av husdyrgjødsel om våren og eller i vekstsesongen,Spredning av husdyrgjødsel om våren og eller i vekstsesongen,60,DEKAR,64,3840,Miljøvennlig spredning av husdyrgjødsel
2022,34,3418,999297587,3418,183,1,0,Utslipp til luft,Spredning av husdyrgjødsel med rask nedmoldning,Spredning av husdyrgjødsel med rask nedmoldning,75,DEKAR,129,9675,Miljøvennlig spredning av husdyrgjødsel
2022,46,4637,999297102,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,742,22260,Opprettholde kulturlandskapet
2022,46,4637,999297102,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,35,ANTALL_DYR,74,2590,Opprettholde kulturlandskapet
2022,34,3436,999297048,,,,,Kulturlandskap,Drift av beitelag,Småfe,23,ANTALL_DYR,141,3243,Opprettholde kulturlandskapet
2022,34,3436,999297048,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,48,ANTALL_DYR,149,7152,Opprettholde kulturlandskapet
2022,54,5412,999295924,,,,,Kulturlandskap,Drift av beitelag,Småfe,18,ANTALL_DYR,1505,27090,Opprettholde kulturlandskapet
2022,54,5412,999295924,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,115,ANTALL_DYR,25,2875,Opprettholde kulturlandskapet
2022,46,4629,999292844,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,304,9120,Opprettholde kulturlandskapet
2022,46,4617,999292631,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,6525,195750,Opprettholde kulturlandskapet
2022,46,4617,999292631,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,35,ANTALL_DYR,90,3150,Opprettholde kulturlandskapet
2022,46,4638,999292445,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,1939,58170,Opprettholde kulturlandskapet
2022,46,4638,999292445,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,35,ANTALL_DYR,486,17010,Opprettholde kulturlandskapet
2022,46,4650,999292208,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,66,1980,Opprettholde kulturlandskapet
2022,46,4624,999292178,4624,169,2,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,423,DEKAR,25,10575,Regionalt prioriterte kulturlandskap
2022,46,4624,999292178,4624,169,2,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,634,DEKAR,13,8242,Regionalt prioriterte kulturlandskap
2022,50,5041,999291597,,,,,Kulturlandskap,Drift av beitelag,Småfe,33,ANTALL_DYR,725,23925,Opprettholde kulturlandskapet
2022,50,5041,999291597,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,49,ANTALL_DYR,41,2009,Opprettholde kulturlandskapet
2022,46,4618,999291309,4618,174,23,0,Kulturlandskap,Drift av bratt fruktareal,Overflatedyrka og fulldyrka 1:5,1053,DEKAR,19,20007,Regionalt prioriterte kulturlandskap
2022,46,4618,999291309,4618,174,23,0,Kulturlandskap,Drift av bratt fruktareal,Overflatedyrka og fulldyrka 1:3,1580,DEKAR,2,3160,Regionalt prioriterte kulturlandskap
2022,11,1133,999291023,1133,101,1,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,153,DEKAR,10,1530,Regionalt prioriterte kulturlandskap
2022,11,1133,999291023,1133,101,1,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,153,DEKAR,1,153,Regionalt prioriterte kulturlandskap
2022,11,1133,999291023,1133,101,1,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:5,132,DEKAR,40,5280,Regionalt prioriterte kulturlandskap
2022,11,1133,999291023,1133,101,1,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:3,132,DEKAR,32,4224,Regionalt prioriterte kulturlandskap
2022,11,1133,999291023,1133,101,1,0,Kulturminner og kulturmiljøer,Skjøtsel av enkeltstående automatisk fredete kulturminner,Beiting,500,ANTALL,25,12500,Automatisk fredede kulturminner
2022,11,1133,999291023,1133,101,1,0,Friluftsliv,Vedlikehold av turstier i jordbrukslandskapet,Høy tilrettelegging,8,METER,1345,10760,Turmuligheter og tilgjengelighet
2022,34,3442,999289193,3442,188,1,0,Utslipp til luft,Nedfelling eller nedlegging av husdyrgjødsel,Nedfelling eller nedlegging av husdyrgjødsel,85,DEKAR,623,52955,Miljøvennlig spredning av husdyrgjødsel
2022,34,3442,999289193,3442,188,1,0,Utslipp til luft,Spredning av husdyrgjødsel med tilførselsslange,Spredning av husdyrgjødsel med tilførselsslange,60,DEKAR,602,36120,Miljøvennlig spredning av husdyrgjødsel
2022,46,4619,999288596,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,1067,32010,Opprettholde kulturlandskapet
2022,18,1811,999287115,,,,,Kulturlandskap,Drift av beitelag,Småfe,15,ANTALL_DYR,1810,27150,Opprettholde kulturlandskapet
2022,18,1811,999287115,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,25,ANTALL_DYR,16,400,Opprettholde kulturlandskapet
2022,34,3454,999287093,,,,,Kulturlandskap,Drift av beitelag,Småfe,23,ANTALL_DYR,2256,51888,Opprettholde kulturlandskapet
2022,34,3454,999287093,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,48,ANTALL_DYR,166,7968,Opprettholde kulturlandskapet
2022,46,4618,999286933,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,883,26490,Opprettholde kulturlandskapet
2022,46,4618,999286453,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,816,24480,Opprettholde kulturlandskapet
2022,46,4618,999286453,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,35,ANTALL_DYR,47,1645,Opprettholde kulturlandskapet
2022,18,1833,999286240,1833,59,3,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,300,DEKAR,42,12600,Regionalt prioriterte kulturlandskap
2022,18,1833,999286240,1833,59,3,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,300,DEKAR,2,600,Regionalt prioriterte kulturlandskap
2022,11,1122,999286208,1122,60,1,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,153,DEKAR,1,153,Regionalt prioriterte kulturlandskap
2022,11,1122,999286208,1122,60,1,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,153,DEKAR,1,153,Regionalt prioriterte kulturlandskap
2022,11,1122,999286208,1122,60,1,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:5,132,DEKAR,25,3300,Regionalt prioriterte kulturlandskap
2022,11,1122,999286208,1122,60,1,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:3,132,DEKAR,46,6072,Regionalt prioriterte kulturlandskap
2022,11,1122,999286208,1122,60,1,0,Biologisk mangfold,Slått av slåttemark,Viktig,2000,DEKAR,23,46000,Utvalgte naturtyper
2022,30,3033,999285430,3033,88,3,0,Kulturlandskap,Beiting av verdifulle jordbrukslandskap i innmark,Beiting av verdifulle jordbrukslandskap i innmark,190,DEKAR,142,26980,Regionalt prioriterte kulturlandskap
2022,30,3033,999285430,3033,88,3,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 1, prioriterte områder",111,DEKAR,218,24198,Avrenning
