"orgnr";"komnr";"gardsnr";"bruksnr";"festenr";"produsentnummer_8";"produsentnummer_10"
"915609864";"5059";"808";"1";"0";"50590218";"5059021849"
"914895847";"5059";"809";"1";"0";"50590186";"5059018647"
"875997912";"5059";"809";"2";"0";"50590187";"5059018746"
"968121103";"5059";"809";"3";"0";"50590188";"5059018878"
"994253484";"5059";"915";"1";"0";"50591622";"5059162262"
"829563932";"5059";"915";"2";"0";"50591699";"5059169960"
"969137194";"5059";"915";"3";"0";"50591478";"5059147826"
"914387310";"5059";"915";"3";"0";"50591478";"5059147842"
"993029777";"5059";"915";"4";"0";"50591503";"5059150366"
"969667320";"5059";"918";"1";"0";"50591448";"5059144823"
"969600390";"5059";"918";"3";"0";"50591449";"5059144989"
"969137240";"5059";"922";"1";"0";"50591780";"5059178029"
"969137739";"5059";"923";"1";"0";"50591507";"5059150713"
"989396986";"5059";"924";"1";"0";"50591687";"5059168772"
"984753071";"5059";"924";"2";"0";"50591488";"5059148865"
"922252971";"5059";"924";"5";"0";"50591446";"5059144633"
"970399097";"5059";"932";"2";"0";"50591737";"5059173715"
"979642725";"5059";"943";"1";"0";"50591597";"5059159722"
"979929242";"5059";"943";"2";"0";"50591495";"5059149558"
"898361632";"5059";"979";"1";"0";"50591498";"5059149871"
"985385807";"5059";"980";"1";"0";"50591754";"5059175470"
"969300613";"5059";"980";"4";"0";"50591753";"5059175355"
"999031048";"5059";"981";"3";"0";"50591769";"5059176999"
"970538194";"5059";"981";"5";"0";"50591767";"5059176759"
"976061608";"5059";"981";"10";"0";"50591765";"5059176528"
"980382478";"5059";"981";"12";"0";"50591761";"5059176163"
"915866719";"5059";"981";"12";"0";"50591761";"5059176189"
"981439430";"5059";"981";"13";"0";"50591762";"5059176270"
"970975705";"5059";"983";"1";"0";"50591845";"5059184522"
"969137917";"5059";"983";"2";"0";"50591471";"5059147123"
"969137666";"5059";"983";"7";"0";"50591688";"5059168863"
"989291165";"5059";"983";"8";"0";"50591625";"5059162536"
"977160332";"5059";"983";"12";"0";"50591708";"5059170836"
"869634492";"5059";"984";"1";"0";"50591841";"5059184159"
"976724593";"5059";"986";"1";"0";"50591437";"5059143775"
"932119161";"5059";"987";"1";"0";"50591842";"5059184266"
"932706326";"5059";"987";"2";"0";"50591843";"5059184365"
"980798992";"5059";"991";"2";"0";"50591755";"5059175520"
"996397998";"5059";"991";"3";"0";"50591579";"5059157932"
"971379367";"5059";"991";"4";"0";"50591500";"5059150036"
"969667363";"5059";"991";"5";"0";"50591486";"5059148634"
"991086730";"5059";"991";"8";"0";"50591596";"5059159672"
"982138450";"5059";"991";"9";"0";"50591606";"5059160621"
"991042296";"5059";"991";"65";"0";"50591472";"5059147214"
"970959041";"5059";"99999";"3114";"0";"50591863";"5059186337"
"970306889";"5060";"1";"2";"0";"50600304";"5060030425"
"969639408";"5060";"1";"4";"0";"50600466";"5060046637"
"996420027";"5060";"1";"7";"0";"50600306";"5060030664"
"998482364";"5060";"4";"7";"0";"50600318";"5060031852"
"913654048";"5060";"4";"9";"0";"50600319";"5060031936"
"963746938";"5060";"4";"11";"0";"50600320";"5060032041"
"989579711";"5060";"4";"27";"0";"50600978";"5060097812"
"969294214";"5060";"5";"3";"0";"50600321";"5060032157"
"976413083";"5060";"6";"1";"0";"50600322";"5060032249"
"970983481";"5060";"6";"4";"0";"50600323";"5060032363"
"976119789";"5060";"6";"5";"0";"50600324";"5060032439"
"969182904";"5060";"6";"8";"0";"50600465";"5060046546"
"994184156";"5060";"6";"12";"0";"50600327";"5060032769"
"993258067";"5060";"8";"1";"0";"50600335";"5060033544"
"891865112";"5060";"8";"1";"0";"50600335";"5060033536"
"989812394";"5060";"8";"5";"0";"50600336";"5060033627"
"929554493";"5060";"9";"1";"0";"50600337";"5060033742"
"930104086";"5060";"9";"7";"0";"50600339";"5060033916"
"927157187";"5060";"9";"8";"0";"50600340";"5060034021"
"969185539";"5060";"10";"11";"0";"50600345";"5060034583"
"984438737";"5060";"10";"18";"0";"50600346";"5060034658"
"969694344";"5060";"10";"18";"0";"50600346";"5060034633"
"920828094";"5060";"14";"1";"0";"50600350";"5060035093"
"874391212";"5060";"14";"3";"0";"50600351";"5060035127"
"930855030";"5060";"14";"32";"0";"50600368";"5060036828"
"939495789";"5060";"14";"34";"0";"50600369";"5060036927"
"969325640";"5060";"14";"45";"0";"50600473";"5060047353"
"912694216";"5060";"15";"1";"0";"50600370";"5060037032"
"820180402";"5060";"15";"9";"0";"50600372";"5060037248"
"997030281";"5060";"15";"16";"0";"50600375";"5060037511"
"928337197";"5060";"17";"1";"0";"50600378";"5060037875"
"969181614";"5060";"18";"3";"0";"50600380";"5060038048"
"894857862";"5060";"23";"1";"0";"50600476";"5060047676"
"969640015";"5060";"23";"2";"0";"50600386";"5060038659"
"925540404";"5060";"24";"1";"0";"50600387";"5060038782"
"990816611";"5060";"24";"8";"0";"50600388";"5060038865"
"981564219";"5060";"24";"9";"0";"50600389";"5060038923"
"977086507";"5060";"24";"18";"0";"50600390";"5060039061"
"869182052";"5060";"24";"21";"0";"50600391";"5060039137"
"812469452";"5060";"25";"5";"0";"50600394";"5060039459"
"922814678";"5060";"25";"6";"0";"50600395";"5060039541"
"895512672";"5060";"25";"8";"0";"50600397";"5060039780"
"969641127";"5060";"25";"17";"0";"50600398";"5060039822"
"986017100";"5060";"25";"22";"0";"50600401";"5060040127"
"969154374";"5060";"25";"37";"0";"50600408";"5060040861"
"830294392";"5060";"25";"37";"0";"50600408";"5060040887"
"987600977";"5060";"26";"1";"0";"50600411";"5060041158"
"991153071";"5060";"26";"4";"0";"50600413";"5060041380"
"869183342";"5060";"26";"6";"0";"50600414";"5060041463"
"976294416";"5060";"26";"9";"0";"50600416";"5060041679"
"885415652";"5060";"26";"32";"0";"50600420";"5060042057"
"976060458";"5060";"27";"5";"0";"50600423";"5060042362"
"926798421";"5060";"27";"6";"0";"50600424";"5060042446"
"969687585";"5060";"27";"8";"0";"50600425";"5060042560"
"919292555";"5060";"27";"13";"0";"50600428";"5060042875"
"989041819";"5060";"28";"1";"0";"50600434";"5060043477"
"871219532";"5060";"29";"1";"0";"50600438";"5060043857"
"919451602";"5060";"30";"2";"0";"50600440";"5060044046"
"979718365";"5060";"30";"6";"0";"50600443";"5060044327"
"927496712";"5060";"30";"9";"0";"50600444";"5060044491"
"969432765";"5060";"30";"9";"0";"50600444";"5060044426"
"921760752";"5060";"32";"1";"0";"50600449";"5060044970"
"969182289";"5060";"32";"3";"0";"50600464";"5060046421"
"969154986";"5060";"32";"4";"0";"50600450";"5060045027"
"911867982";"5060";"32";"11";"0";"50600451";"5060045142"
"988072109";"5060";"32";"53";"0";"50600977";"5060097713"
"969325845";"5060";"33";"2";"0";"50600455";"5060045555"
"969701367";"5060";"33";"4";"0";"50600456";"5060045639"
"969185660";"5060";"33";"7";"0";"50600458";"5060045837"
"990893608";"5060";"33";"8";"0";"50600459";"5060045944"
"928563715";"5060";"40";"1";"0";"50600491";"5060049144"
"922697191";"5060";"43";"1";"0";"50600499";"5060049953"
"969327171";"5060";"43";"10";"0";"50600506";"5060050654"
"869184632";"5060";"44";"2";"0";"50600508";"5060050878"
"982974267";"5060";"46";"2";"0";"50600516";"5060051629"
"969434628";"5060";"56";"2";"0";"50600545";"5060054516"
"929929187";"5060";"57";"1";"0";"50600548";"5060054813"
"969185555";"5060";"57";"4";"0";"50600550";"5060055034"
"969220342";"5060";"57";"9";"0";"50600457";"5060045753"
"984140649";"5060";"57";"12";"0";"50600554";"5060055489"
"969701308";"5060";"57";"12";"0";"50600554";"5060055463"
"984088507";"5060";"58";"1";"0";"50600558";"5060055851"
"995408198";"5060";"58";"5";"0";"50600559";"5060055935"
"914441900";"5060";"58";"8";"0";"50600562";"5060056263"
"996289079";"5060";"58";"13";"0";"50600565";"5060056537"
"969183196";"5060";"58";"14";"0";"50600566";"5060056628"
"913851846";"5060";"58";"31";"0";"50600571";"5060057188"
"869325392";"5060";"58";"37";"0";"50600686";"5060068656"
"912440931";"5060";"61";"1";"0";"50600577";"5060057782"
"913904834";"5060";"61";"2";"0";"50600489";"5060048930"
"979667736";"5060";"61";"4";"0";"50600580";"5060058061"
"969185563";"5060";"62";"7";"0";"50600682";"5060068250"
"926628216";"5060";"62";"26";"0";"50600687";"5060068763"
"970064362";"5060";"62";"242";"0";"50600585";"5060058541"
"930501727";"5060";"63";"5";"0";"50600601";"5060060141"
"928026957";"5060";"63";"10";"0";"50600603";"5060060315"
"925931780";"5060";"63";"14";"0";"50600604";"5060060463"
"926394304";"5060";"63";"16";"0";"50600605";"5060060596"
"969325837";"5060";"63";"22";"0";"50600607";"5060060729"
"974691523";"5060";"63";"52";"0";"50600980";"5060098026"
"932886847";"5060";"67";"2";"0";"50600613";"5060061347"
"915678580";"5060";"71";"1";"0";"50600620";"5060062089"
"969686686";"5060";"72";"10";"0";"50600857";"5060085759"
"970164014";"5060";"73";"1";"0";"50600626";"5060062675"
"996926893";"5060";"73";"2";"0";"50600627";"5060062790"
"970354344";"5060";"73";"5";"0";"50600652";"5060065256"
"982017327";"5060";"76";"1";"0";"50600655";"5060065520"
"925292443";"5060";"76";"2";"0";"50600636";"5060063657"
"992865237";"5060";"76";"5";"0";"50600660";"5060066023"
"976734432";"5060";"77";"1";"0";"50600898";"5060089827"
"989657348";"5060";"77";"3";"0";"50600979";"5060097911"
"969292696";"5060";"78";"1";"0";"50600662";"5060066239"
"913593731";"5060";"80";"1";"0";"50600649";"5060064978"
"914003970";"5060";"80";"2";"0";"50600643";"5060064341"
"969687070";"5060";"80";"3";"0";"50600628";"5060062824"
"870065272";"5060";"80";"11";"0";"50600647";"5060064762"
"969256371";"5060";"80";"25";"0";"50600669";"5060066957"
"996660788";"5060";"81";"1";"0";"50600651";"5060065140"
"980065154";"5060";"81";"2";"0";"50600672";"5060067229"
"914560152";"5060";"82";"9";"0";"50600989";"5060098968"
"969640279";"5060";"88";"4";"0";"50600792";"5060079257"
"977191726";"5060";"89";"2";"0";"50600793";"5060079372"
"980715477";"5060";"90";"7";"0";"50600799";"5060079976"
"869701572";"5060";"92";"1";"0";"50600802";"5060080263"
"929445074";"5060";"93";"7";"0";"50600808";"5060080883"
"969256118";"5060";"93";"7";"0";"50600808";"5060080867"
"812687042";"5060";"95";"6";"0";"50600815";"5060081576"
"991962115";"5060";"97";"1";"0";"50600826";"5060082616"
"994145274";"5060";"97";"2";"0";"50600900";"5060090031"
"989018205";"5060";"99";"1";"0";"50600831";"5060083184"
"927057468";"5060";"99";"1";"0";"50600831";"5060083150"
"812412612";"5060";"99";"3";"0";"50600832";"5060083275"
"969690527";"5060";"100";"1";"0";"50600841";"5060084125"
"983841872";"5060";"100";"8";"0";"50600999";"5060099917"
"881465132";"5060";"101";"1";"0";"50600843";"5060084323"
"826295902";"5060";"107";"2";"0";"50600853";"5060085346"
"912406466";"5060";"107";"3";"0";"50600854";"5060085460"
"979117868";"5060";"107";"7";"0";"50600839";"5060083937"
"985690316";"5060";"108";"2";"0";"50600856";"5060085676"
"970402292";"5060";"108";"8";"0";"50600862";"5060086252"
"970397779";"5060";"108";"10";"0";"50600864";"5060086450"
"991414436";"5060";"113";"3";"0";"50600892";"5060089264"
"969605317";"5060";"117";"1";"0";"50600850";"5060085056"
"976930037";"5060";"121";"1";"0";"50600993";"5060099339"
"992837772";"5060";"121";"1";"0";"50600993";"5060099313"
"983447244";"5060";"124";"2";"0";"50600690";"5060069035"
"980065278";"5060";"124";"2";"0";"50600690";"5060069027"
"999595723";"5060";"124";"12";"0";"50600695";"5060069571"
"969220741";"5060";"125";"2";"0";"50600698";"5060069860"
"969696266";"5060";"125";"3";"0";"50600699";"5060069951"
"979612508";"5060";"126";"7";"0";"50600958";"5060095816"
"969220369";"5060";"127";"1";"0";"50600703";"5060070348"
"987091800";"5060";"128";"1";"0";"50600711";"5060071171"
"969640538";"5060";"128";"3";"0";"50600712";"5060071254"
"926518208";"5060";"128";"4";"0";"50600713";"5060071353"
"969292270";"5060";"128";"8";"0";"50600714";"5060071445"
"989311530";"5060";"129";"1";"0";"50600716";"5060071643"
"914457297";"5060";"129";"6";"0";"50601001";"5060100111"
"980065235";"5060";"130";"1";"0";"50600724";"5060072476"
"869364932";"5060";"130";"8";"0";"50600727";"5060072716"
"979200153";"5060";"130";"12";"0";"50600729";"5060072963"
"985583870";"5060";"130";"14";"0";"50600731";"5060073136"
"929660064";"5060";"130";"28";"0";"50601238";"5060123824"
"889255692";"5060";"131";"2";"0";"50600735";"5060073540"
"984099509";"5060";"131";"5";"0";"50600737";"5060073730"
"978618251";"5060";"131";"10";"0";"50600740";"5060074035"
"990695598";"5060";"131";"26";"0";"50600745";"5060074530"
"971033312";"5060";"132";"4";"0";"50600748";"5060074860"
"970417419";"5060";"132";"10";"0";"50600751";"5060075164"
"916009798";"5060";"133";"1";"0";"50600752";"5060075289"
"985831750";"5060";"135";"1";"0";"50600756";"5060075693"
"970234055";"5060";"135";"3";"0";"50600758";"5060075859"
"970391576";"5060";"138";"3";"0";"50600767";"5060076774"
"977163102";"5060";"202";"1";"0";"50600001";"5060000170"
"929174119";"5060";"202";"3";"0";"50600002";"5060000261"
"985602468";"5060";"202";"13";"0";"50600007";"5060000741"
"979424981";"5060";"202";"19";"0";"50600010";"5060001020"
"981922719";"5060";"205";"1";"0";"50600018";"5060001897"
"998176697";"5060";"205";"1";"0";"50600018";"5060001822"
"929407520";"5060";"207";"1";"0";"50600023";"5060002374"
"991942289";"5060";"207";"4";"0";"50600233";"5060023354"
"982370493";"5060";"211";"1";"0";"50600033";"5060003349"
"969154935";"5060";"212";"1";"0";"50600035";"5060003521"
"869604232";"5060";"212";"2";"0";"50600036";"5060003612"
"989960008";"5060";"212";"5";"0";"50600038";"5060003836"
"879943922";"5060";"212";"7";"0";"50600040";"5060004073"
"982562155";"5060";"212";"10";"0";"50600041";"5060004172"
"918287221";"5060";"217";"1";"0";"50600047";"5060004776"
"979679319";"5060";"217";"6";"0";"50600049";"5060004982"
"979619014";"5060";"217";"12";"0";"50600052";"5060005278"
"969292181";"5060";"218";"1";"0";"50600053";"5060005351"
"969685299";"5060";"218";"11";"0";"50600059";"5060005922"
"987435550";"5060";"220";"1";"0";"50600069";"5060006979"
"984193459";"5060";"221";"2";"0";"50600072";"5060007225"
"992873531";"5060";"223";"1";"0";"50600078";"5060007837"
"981304632";"5060";"226";"1";"0";"50600082";"5060008231"
"929771214";"5060";"226";"1";"0";"50600082";"5060008249"
"956869781";"5060";"226";"2";"0";"50600083";"5060008322"
"898044572";"5060";"226";"2";"0";"50600083";"5060008348"
"896374052";"5060";"226";"3";"0";"50600084";"5060008439"
"933417549";"5060";"227";"1";"0";"50600090";"5060009064"
"989290576";"5060";"227";"4";"0";"50600093";"5060009346"
"926138960";"5060";"230";"1";"0";"50600099";"5060009981"
"976099095";"5060";"232";"1";"0";"50600108";"5060010831"
"969155087";"5060";"232";"2";"0";"50600215";"5060021523"
"984721676";"5060";"233";"1";"0";"50600112";"5060011227"
"969642085";"5060";"234";"1";"0";"50600113";"5060011326"
"989080172";"5060";"234";"5";"0";"50600116";"5060011672"
"969642522";"5060";"235";"1";"0";"50600117";"5060011722"
"822099882";"5060";"236";"2";"0";"50600119";"5060011946"
"979749813";"5060";"237";"1";"0";"50600120";"5060012076"
"988643750";"5060";"237";"5";"0";"50600121";"5060012159"
"979706448";"5060";"239";"1";"0";"50600124";"5060012472"
"996707083";"5060";"240";"2";"0";"50600125";"5060012530"
"984846452";"5060";"241";"2";"0";"50600006";"5060000642"
"981631250";"5060";"243";"1";"0";"50600135";"5060013561"
"820123972";"5060";"251";"1";"0";"50600138";"5060013827"
"926780255";"5060";"251";"1";"0";"50600138";"5060013876"
"829491672";"5060";"251";"1";"0";"50600138";"5060013884"
"970569731";"5060";"252";"4";"0";"50600255";"5060025532"
"918776354";"5060";"253";"4";"0";"50600147";"5060014791"
"991272461";"5060";"253";"5";"0";"50600148";"5060014866"
"987769084";"5060";"254";"1";"0";"50600154";"5060015459"
"969184419";"5060";"254";"1";"0";"50600154";"5060015467"
"989287052";"5060";"255";"14";"0";"50600155";"5060015541"
"979306121";"5060";"257";"4";"0";"50600214";"5060021440"
"871541302";"5060";"265";"1";"0";"50600176";"5060017638"
"992662360";"5060";"268";"3";"0";"50600186";"5060018669"
"984188838";"5060";"269";"1";"0";"50600187";"5060018727"
"923667946";"5060";"269";"3";"0";"50600189";"5060018982"
"984778120";"5060";"269";"5";"0";"50600191";"5060019121"
"985480176";"5060";"269";"12";"0";"50600297";"5060029799"
"932048388";"5060";"271";"2";"0";"50600195";"5060019584"
"982260671";"5060";"271";"5";"0";"50600268";"5060026811"
"921893698";"5060";"272";"1";"0";"50600229";"5060022968"
"969181517";"5060";"272";"3";"0";"50600198";"5060019824"
"969184249";"5060";"272";"7";"0";"50600201";"5060020178"
"985216460";"5060";"274";"4";"0";"50600205";"5060020574"
"991710604";"5060";"274";"18";"0";"50600277";"5060027710"
"912093190";"5060";"275";"3";"0";"50600208";"5060020830"
"985322376";"5060";"275";"5";"0";"50600210";"5060021077"
"969185954";"5060";"275";"7";"0";"50600212";"5060021283"
"980226867";"5060";"275";"48";"0";"50601224";"5060122438"
"982222869";"5061";"2";"1";"0";"50610259";"5061025945"
"925725528";"5061";"2";"1";"0";"50610259";"5061025952"
"984244975";"5061";"3";"1";"0";"50610191";"5061019161"
"947338056";"5061";"4";"1";"0";"50610192";"5061019252"
"969213044";"5061";"4";"2";"0";"50610196";"5061019625"
"970405739";"5061";"4";"15";"0";"50610195";"5061019534"
"969394251";"5061";"6";"1";"0";"50610197";"5061019757"
"969848694";"5061";"7";"2";"0";"50610211";"5061021142"
"933383008";"5061";"7";"16";"0";"50610203";"5061020300"
"989420356";"5061";"8";"1";"0";"50610208";"5061020862"
"976596390";"5061";"9";"7";"0";"50610199";"5061019922"
"979951744";"5061";"9";"18";"0";"50610202";"5061020268"
"969133296";"5061";"11";"1";"0";"50610265";"5061026539"
"821310652";"5061";"11";"6";"0";"50610217";"5061021712"
"979882890";"5061";"12";"2";"0";"50610220";"5061022066"
"869262072";"5061";"12";"9";"0";"50610305";"5061030549"
"969633302";"5061";"15";"1";"0";"50610224";"5061022421"
"969440512";"5061";"15";"2";"0";"50610221";"5061022157"
"895518832";"5061";"16";"2";"0";"50610230";"5061023072"
"912780449";"5061";"16";"3";"0";"50610229";"5061022959"
"969394677";"5061";"16";"5";"0";"50610226";"5061022652"
"969260301";"5061";"16";"6";"0";"50610227";"5061022751"
"970315470";"5061";"16";"32";"0";"50610223";"5061022355"
"915048889";"5061";"17";"1";"0";"50610103";"5061010350"
"982394805";"5061";"18";"1";"0";"50610238";"5061023833"
"930016411";"5061";"18";"2";"0";"50610237";"5061023759"
"981256433";"5061";"18";"6";"0";"50610233";"5061023361"
"969210673";"5061";"18";"354";"0";"50610292";"5061029293"
"926497456";"5061";"19";"1";"0";"50610236";"5061023684"
"996459012";"5061";"20";"1";"0";"50610099";"5061009972"
"916527667";"5061";"20";"2";"0";"50610098";"5061009840"
"970388710";"5061";"21";"1";"0";"50610248";"5061024831"
"924504684";"5061";"21";"23";"0";"50610247";"5061024765"
"922179271";"5061";"22";"1";"0";"50610245";"5061024583"
"969212692";"5061";"23";"1";"0";"50610101";"5061010137"
"986942009";"5061";"23";"2";"0";"50610102";"5061010285"
"931010719";"5061";"25";"1";"0";"50610070";"5061007042"
"969483068";"5061";"25";"2";"0";"50610069";"5061006952"
"969631954";"5061";"26";"1";"0";"50610132";"5061013263"
"930045721";"5061";"27";"1";"0";"50610127";"5061012752"
"976188411";"5061";"27";"1";"0";"50610127";"5061012737"
"980056139";"5061";"28";"1";"0";"50610124";"5061012430"
"983753728";"5061";"30";"1";"0";"50610120";"5061012075"
"992889012";"5061";"32";"1";"0";"50610121";"5061012117"
"989192256";"5061";"32";"10";"0";"50610147";"5061014774"
"992029994";"5061";"32";"15";"0";"50610142";"5061014261"
"994243004";"5061";"33";"2";"0";"50610119";"5061011929"
"982403790";"5061";"34";"3";"0";"50610114";"5061011473"
"969259826";"5061";"36";"1";"0";"50610109";"5061010954"
"981153480";"5061";"39";"2";"0";"50610136";"5061013636"
"970341404";"5061";"39";"6";"0";"50610139";"5061013933"
"991967125";"5061";"40";"1";"0";"50610155";"5061015540"
"982496705";"5061";"41";"1";"0";"50610153";"5061015391"
"922335109";"5061";"42";"1";"0";"50610152";"5061015235"
"864332692";"5061";"43";"1";"0";"50610151";"5061015193"
"985311641";"5061";"48";"1";"0";"50610175";"5061017561"
"969127172";"5061";"49";"1";"0";"50610162";"5061016266"
"918126406";"5061";"49";"3";"0";"50610163";"5061016373"
"977221846";"5061";"49";"8";"0";"50610178";"5061017835"
"969259761";"5061";"49";"15";"0";"50610181";"5061018155"
"991876707";"5061";"49";"16";"0";"50610161";"5061016134"
"969128330";"5061";"50";"1";"0";"50610165";"5061016555"
"970388702";"5061";"51";"1";"0";"50610167";"5061016753"
"969632322";"5061";"51";"4";"0";"50610258";"5061025820"
"988497878";"5061";"51";"4";"0";"50610258";"5061025887"
"976266951";"5061";"51";"10";"0";"50610170";"5061017066"
"986427252";"5061";"52";"1";"0";"50610168";"5061016845"
"970341633";"5061";"52";"1";"0";"50610168";"5061016829"
"927205963";"5061";"55";"3";"0";"50610189";"5061018973"
"920137792";"5061";"56";"1";"0";"50610049";"5061004981"
"889131632";"5061";"57";"1";"0";"50610073";"5061007372"
"897996162";"5061";"58";"1";"0";"50610067";"5061006754"
"976768477";"5061";"58";"2";"0";"50610186";"5061018627"
"928116778";"5061";"58";"3";"0";"50610066";"5061006671"
"969233045";"5061";"58";"4";"0";"50610065";"5061006564"
"969395673";"5061";"58";"13";"0";"50610185";"5061018551"
"969843331";"5061";"58";"20";"0";"50610068";"5061006820"
"877176762";"5061";"59";"1";"0";"50610061";"5061006127"
"980593878";"5061";"59";"6";"0";"50610057";"5061005764"
"969233029";"5061";"60";"1";"0";"50610056";"5061005632"
"971209720";"5061";"61";"1";"0";"50610048";"5061004866"
"998934427";"5061";"61";"4";"0";"50610050";"5061005053"
"918276319";"5061";"63";"1";"0";"50610047";"5061004734"
"987575182";"5061";"63";"2";"0";"50610046";"5061004676"
"986402152";"5061";"63";"4";"0";"50610053";"5061005368"
"969398079";"5061";"64";"6";"0";"50610044";"5061004486"
"984048394";"5061";"66";"2";"0";"50610035";"5061003579"
"982094895";"5061";"67";"1";"0";"50610001";"5061000112"
"969211025";"5061";"67";"2";"0";"50610003";"5061000336"
"930380814";"5061";"67";"4";"0";"50610002";"5061000286"
"993782653";"5061";"67";"11";"0";"50610019";"5061001920"
"916158025";"5061";"67";"14";"0";"50610004";"5061000435"
"990790744";"5061";"68";"1";"0";"50610028";"5061002894"
"986794670";"5061";"68";"2";"0";"50610026";"5061002621"
"970222197";"5061";"68";"3";"0";"50610027";"5061002787"
"969855194";"5061";"69";"1";"0";"50610010";"5061001052"
"999341071";"5061";"69";"2";"0";"50610088";"5061008818"
"970197796";"5061";"70";"4";"0";"50610078";"5061007851"
"998423937";"5061";"70";"5";"0";"50610080";"5061008032"
"918269185";"5061";"70";"6";"0";"50610076";"5061007679"
"992617985";"5061";"70";"10";"0";"50610079";"5061007976"
"969261049";"5061";"71";"1";"0";"50610086";"5061008677"
"918186301";"5061";"71";"6";"0";"50610085";"5061008578"
"917879516";"5061";"71";"20";"0";"50610087";"5061008735"
"970905456";"5501";"4";"6";"0";"55011108";"5501110836"
"921198310";"5501";"5";"1";"0";"55011112";"5501111297"
"995051702";"5501";"5";"2";"0";"55011113";"5501111396"
"977068169";"5501";"5";"3";"0";"55011114";"5501111438"
"976841948";"5501";"5";"6";"0";"55011117";"5501111743"
"919629797";"5501";"11";"4";"0";"55011216";"5501121684"
"969356120";"5501";"11";"5";"0";"55011217";"5501121759"
"998275032";"5501";"11";"5";"0";"55011217";"5501121775"
"969651513";"5501";"12";"16";"0";"55011236";"5501123664"
"916532466";"5501";"12";"19";"0";"55011238";"5501123839"
"911782456";"5501";"19";"3";"0";"55011268";"5501126832"
"923085912";"5501";"19";"4";"0";"55011269";"5501126956"
"974262304";"5501";"19";"5";"0";"55011270";"5501127079"
"927996170";"5501";"20";"5";"0";"55011275";"5501127574"
"996611035";"5501";"21";"1";"0";"55011306";"5501130685"
"987639121";"5501";"23";"2";"0";"55011342";"5501134240"
"890203582";"5501";"25";"7";"0";"55010437";"5501043748"
"912173143";"5501";"27";"4";"0";"55010344";"5501034424"
"869356212";"5501";"30";"54";"0";"55010993";"5501099310"
"869718882";"5501";"35";"59";"0";"55011074";"5501107410"
"920036171";"5501";"35";"59";"0";"55011074";"5501107436"
"928844951";"5501";"41";"7";"0";"55011100";"5501110026"
"970253483";"5501";"42";"1";"0";"55011140";"5501114051"
"969714949";"5501";"42";"3";"0";"55011142";"5501114259"
"987458518";"5501";"42";"5";"0";"55011143";"5501114333"
"914592070";"5501";"42";"6";"0";"55011144";"5501114499"
"969200570";"5501";"42";"13";"0";"55011149";"5501114911"
"989484346";"5501";"43";"2";"0";"55011185";"5501118573"
"986351744";"5501";"44";"1";"0";"55011197";"5501119761"
"971063793";"5501";"44";"2";"0";"55011198";"5501119811"
"997371240";"5501";"45";"1";"0";"55011204";"5501120470"
"986546189";"5501";"48";"2";"0";"55011282";"5501128234"
"969321181";"5501";"48";"3";"0";"55011283";"5501128358"
"997889819";"5501";"48";"6";"0";"55011286";"5501128655"
"915741940";"5501";"48";"11";"0";"55011289";"5501128960"
"916558678";"5501";"50";"9";"0";"55011317";"5501131774"
"976119827";"5501";"52";"1";"0";"55010416";"5501041668"
"995734494";"5501";"52";"2";"0";"55010417";"5501041791"
"970387994";"5501";"53";"9";"0";"55010448";"5501044829"
"984031041";"5501";"55";"10";"0";"55010460";"5501046030"
"984094744";"5501";"59";"1";"0";"55010862";"5501086275"
"969714531";"5501";"61";"2";"0";"55010899";"5501089923"
"869714232";"5501";"61";"5";"0";"55010902";"5501090228"
"970298517";"5501";"61";"6";"0";"55010903";"5501090335"
"919767138";"5501";"61";"8";"0";"55010905";"5501090590"
"976027051";"5501";"64";"6";"0";"55010497";"5501049737"
"876184672";"5501";"64";"12";"0";"55010503";"5501050339"
"917793956";"5501";"65";"3";"0";"55011414";"5501141443"
"997025512";"5501";"65";"8";"0";"55011419";"5501141963"
"987563702";"5501";"66";"1";"0";"55010352";"5501035272"
"976041895";"5501";"68";"3";"0";"55010381";"5501038128"
"983746985";"5501";"69";"4";"0";"55011044";"5501104474"
"982899958";"5501";"73";"8";"0";"55011159";"5501115975"
"925804436";"5501";"74";"1";"0";"55010524";"5501052467"
"969653079";"5501";"74";"3";"0";"55010526";"5501052632"
"983398782";"5501";"74";"5";"0";"55010528";"5501052871"
"969200635";"5501";"74";"6";"0";"55010529";"5501052954"
"969719843";"5501";"74";"30";"0";"55011430";"5501143019"
"983940420";"5501";"76";"3";"0";"55010354";"5501035421"
"997542258";"5501";"78";"11";"0";"55010393";"5501039332"
"969714892";"5501";"79";"2";"0";"55010395";"5501039555"
"920163947";"5501";"84";"7";"0";"55011062";"5501106248"
"919137754";"5501";"84";"9";"0";"55011064";"5501106438"
"929706218";"5501";"84";"9";"0";"55011064";"5501106446"
"916123930";"5501";"84";"18";"0";"55011071";"5501107170"
"969614251";"5501";"89";"7";"0";"55010929";"5501092935"
"969266695";"5501";"90";"2";"0";"55010935";"5501093552"
"969321270";"5501";"90";"10";"0";"55010942";"5501094212"
"984824165";"5501";"91";"19";"0";"55010955";"5501095557"
"969321343";"5501";"96";"12";"0";"55010231";"5501023120"
"969613476";"5501";"97";"1";"0";"55010240";"5501024086"
"920856349";"5501";"102";"2";"0";"55010533";"5501053366"
